,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,B.Lively u17.5 Outs,PropBetGuy,-123,1.23,B.Lively,2.23,1.0,Cleveland Guardians,Toronto Blue Jays,1.0,0.7272727272727273,1,0.8,1,0.7,1
1,B.Lively u17.5 outs,Rotowire Prizepicks,100,1.5,B.Lively,3.0,1.5,Cleveland Guardians,Toronto Blue Jays,1.0,0.7272727272727273,1,0.8,1,0.7,1
