,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
12,A.Gomber u17.5 Outs,PropBetGuy,-128,1.28,A.Gomber,2.28,1.0000000000000002,Colorado Rockies,San Diego Padres,0.0,0.55,1,0.6,1,0.7,1
26,J.Ryan u18.5 outs,Rotowire Prizepicks,100,1.5,J.Ryan,3.0,1.5,Minnesota Twins,Chicago White Sox,1.0,0.7619047619047619,1,1.0,1,0.8,1
8,T.Anderson u18.5 Outs,SBK5065,-184,1.0,T.Anderson,1.5434782608695652,0.5434782608695652,Los Angeles Angels,New York Mets,1.0,0.4761904761904761,0,0.6,1,0.6,1
