,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
0,J.Teheran u3.5 Ks,AnthonyDabbundo,108,1.0,J.Teheran,2.08,1.08,Milwaukee Brewers,Cincinnati Reds,0.0
1,J.Oviedo u5.5 Ks,jimsannes,-118,0.85,J.Oviedo,1.5703389830508474,0.7203389830508474,Pittsburgh Pirates,Oakland Athletics,1.0
