Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
G.Kirby u6.5 Ks,PropBetGuy,Seattle Mariners,G.Kirby,Oakland Athletics,0.0,0.6428571428571429,1,0.8,1,0.6,1,-120,1.2,2.2,1.0000000000000002
S.Imanaga o6.5 Ks,PropBetGuy,Chicago Cubs,S.Imanaga,Pittsburgh Pirates,1.0,0.48,0,0.4,0,0.5,0,115,1.0,2.15,1.15
S.Gray o5.5 strikeouts,Rotowire,St Louis Cardinals,S.Gray,Milwaukee Brewers,0.0,0.84,1,0.8,1,0.9,1,100,0.75,1.5,0.75
