Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
M.McCoy o0.5 Hits,LinesAtLunch,San Diego Padres,M.McCoy,Detroit Tigers,1.0,0.6666666666666666,1,0.4,0,0.6,1,-135,1.35,2.35,1.0
