Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,A.Bohm o0.5 RBI,Thespinzone,117,0.25,A.Bohm,0.5425,0.2925,Philadelphia Phillies,Arizona Diamondbacks,1.0,0.4861111111111111,0,0.6,1,0.6,1
0,R.Greene o0.5 Runs Scored,Thespinzone,120,0.25,R.Greene,0.55,0.3,Detroit Tigers,Chicago White Sox,1.0,0.5205479452054794,1,0.4,0,0.6,1
1,F.Lindor o0.5 Runs Scored,Thespinzone,102,0.26,F.Lindor,0.5252,0.2652,New York Mets,Chicago Cubs,0.0,0.4931506849315068,0,0.6,1,0.5,0
2,D.Hudson u3.5 earned runs,Rotowire Prizepicks,100,1.5,D.Hudson,3.0,1.5,Colorado Rockies,Washington Nationals,1.0,0.6428571428571429,1,0.8,1,0.7,1
0,O.Albies o1.5 hits+runs+rbi,Rotowire Prizepicks,100,1.5,O.Albies,3.0,1.5,Atlanta Braves,New York Yankees,0.0,0.59375,1,0.8,1,0.7,1
0,P.Sandoval u16.5 Outs,PropBetGuy,100,1.0,P.Sandoval,2.0,1.0,Los Angeles Angels,Los Angeles Dodgers,0.0,0.4666666666666667,0,0.4,0,0.3,0
1,D.Herz u15.5 Outs,SBK5065,-155,0.78,D.Herz,1.2832258064516129,0.5032258064516129,Washington Nationals,Colorado Rockies,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
0,D.Hudson u3.5 earned runs,Rotowire Prizepicks,100,1.5,D.Hudson,3.0,1.5,Colorado Rockies,Washington Nationals,1.0,0.6428571428571429,1,0.8,1,0.7,1
0,G.Rodriguez u6.5 Ks,PropBetGuy,-119,1.19,G.Rodriguez,2.19,1.0,Baltimore Orioles,Houston Astros,0.0,0.5,0,0.6,1,0.6,1
1,G.Kirby u6.5 Ks,PropBetGuy,-145,1.45,G.Kirby,2.45,1.0000000000000002,Seattle Mariners,Miami Marlins,0.0,0.6666666666666666,1,0.6,1,0.7,1
2,T.Walker u4.5 strikeouts,Rotowire,100,0.75,T.Walker,1.5,0.75,Philadelphia Phillies,Arizona Diamondbacks,1.0,0.5555555555555556,1,0.4,0,0.5555555555555556,1
3,J.Flaherty u6.5 strikeouts,Rotowire,100,0.75,J.Flaherty,1.5,0.75,Detroit Tigers,Chicago White Sox,1.0,0.3846153846153846,0,0.4,0,0.4,0
4,R.Pepiot u5.5 strikeouts,Rotowire,100,0.75,R.Pepiot,1.5,0.75,Tampa Bay Rays,Pittsburgh Pirates,0.0,0.4166666666666667,0,0.4,0,0.4,0
5,C.Carrasco u3.5 strikeouts,Rotowire Prizepicks,100,1.5,C.Carrasco,3.0,1.5,Cleveland Guardians,Toronto Blue Jays,1.0,0.5833333333333334,1,0.6,1,0.6,1
6,G.Kirby u5.5 strikeouts,Rotowire Prizepicks,100,1.5,G.Kirby,3.0,1.5,Seattle Mariners,Miami Marlins,0.0,0.4666666666666667,0,0.4,0,0.5,0
0,T.Walls u1.5 total bases,Rotowire,100,0.75,T.Walls,1.5,0.75,Tampa Bay Rays,Pittsburgh Pirates,0.0,0.875,1,1.0,1,0.875,1
