,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
13,P.Sandoval u16.5 Outs,PropBetGuy,100,1.0,P.Sandoval,2.0,1.0,Los Angeles Angels,Los Angeles Dodgers,0.0,0.4666666666666667,0,0.4,0,0.3,0
15,D.Herz u15.5 Outs,SBK5065,-155,0.78,D.Herz,1.2832258064516129,0.5032258064516129,Washington Nationals,Colorado Rockies,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
