Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
N.Martinez u1.5 BB,SBK5065,-165,1.0,N.Martinez,1.606060606060606,0.606060606060606,Cincinnati Reds,Pittsburgh Pirates,0.0,0.8888888888888888,1,0.8,1,0.8888888888888888,1
Z.Matthews u1.5 BB,SBK5065,-140,1.4,Z.Matthews,2.4,1.0,Minnesota Twins,St Louis Cardinals,1.0,0.5,0,0.5,0,0.5,0
