,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
16,T.Murphy o0.5 Runs Scored,Thespinzone,125,0.1,0.225,0.125,T.Murphy,Seattle Mariners,Los Angeles Angels,0.0,,,,,,
30,R.Greene o0.5 Runs Scored,Thespinzone,128,0.1,0.228,0.128,R.Greene,Detroit Tigers,Tampa Bay Rays,1.0,,,,,,
39,M.Garcia o0.5 Runs Scored,Thespinzone,115,0.13,0.2794999999999999,0.1494999999999999,M.Garcia,Kansas City Royals,Philadelphia Phillies,0.0,,,,,,
4,M.Moustakas o0.5 Runs Scored,Thespinzone,160,0.1,0.26,0.16,M.Moustakas,Los Angeles Angels,Seattle Mariners,1.0,0.4827586206896552,0.0,0.4,0.0,0.5,0.0
6,M.Wallner o0.5 Runs Scored,Thespinzone,125,0.13,0.2925,0.1624999999999999,M.Wallner,Minnesota Twins,Arizona Diamondbacks,1.0,0.4285714285714285,0.0,0.6,1.0,0.6,1.0
11,M.Garcia o0.5 Runs Scored,Thespinzone,115,0.13,0.2794999999999999,0.1494999999999999,M.Garcia,Kansas City Royals,Philadelphia Phillies,0.0,0.3766233766233766,0.0,0.6,1.0,0.6,1.0
