Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,T.Bibee u18.5 Outs,SBK5065,-198,1.0,T.Bibee,1.5050505050505052,0.5050505050505052,Cleveland Guardians,Detroit Tigers,1.0,0.8,1,0.8,1,0.8,1
1,G.Cole u18.5 Outs,SBK5065,-140,1.0,G.Cole,1.7142857142857144,0.7142857142857144,New York Yankees,New York Mets,1.0,1.0,1,1.0,1,1.0,1
2,E.Cabrera u15.5 Outs,gneiffer07,-162,1.62,E.Cabrera,2.62,1.0,Miami Marlins,Baltimore Orioles,1.0,0.875,1,1.0,1,0.875,1
0,L.Castillo u2.5 Earned Runs,SBK5065,-166,1.0,L.Castillo,1.6024096385542168,0.6024096385542168,Seattle Mariners,Los Angeles Angels,1.0,0.5714285714285714,1,0.4,0,0.5,0
0,D.Hamilton u2.5 hits+runs+rbi,Rotowire,100,0.75,D.Hamilton,1.5,0.75,Boston Red Sox,Colorado Rockies,0.0,0.7272727272727273,1,0.8,1,0.7,1
0,G.Canning u5.5 Ks,PropBetGuy,-123,1.23,G.Canning,2.23,1.0,Los Angeles Angels,Seattle Mariners,0.0,0.95,1,1.0,1,1.0,1
1,M.Liberatore u3.5 strikeouts,Rotowire,100,0.75,M.Liberatore,1.5,0.75,St Louis Cardinals,Pittsburgh Pirates,0.0,0.6,1,0.6,1,0.6,1
2,C.Quantrill o3.5 strikeouts,Rotowire,100,0.75,C.Quantrill,1.5,0.75,Colorado Rockies,Boston Red Sox,1.0,0.6,1,0.8,1,0.6,1
3,H.Brown u6.5 strikeouts,Rotowire,100,0.75,H.Brown,1.5,0.75,Houston Astros,Oakland Athletics,0.0,0.6842105263157895,1,0.8,1,0.5,0
4,M.Waldron u4.5 strikeouts,Rotowire,100,0.75,M.Waldron,1.5,0.75,San Diego Padres,Washington Nationals,0.0,0.45,0,0.4,0,0.5,0
5,H.Brown u6.5 strikeouts,Rotowire Prizepicks,100,1.5,H.Brown,3.0,1.5,Houston Astros,Oakland Athletics,0.0,0.6842105263157895,1,0.8,1,0.5,0
6,G.Canning u4.5 strikeouts,Rotowire Prizepicks,100,1.5,G.Canning,3.0,1.5,Los Angeles Angels,Seattle Mariners,0.0,0.75,1,0.8,1,0.8,1
