,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
11,A.Nola o5.0 strikeouts,Josh Wagner,-110,1.0,A.Nola,1.9090909090909087,0.9090909090909088,Philadelphia Phillies,Colorado Rockies,0.0
10,T.Gonsolin o4.5 strikeouts,Teddy Ricketson,100,1.0,T.Gonsolin,2.0,1.0,Los Angeles Dodgers,San Diego Padres,1.0
