,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
12,J.Burger o0.5 hits+runs+rbi,Rotowire,100,0.75,J.Burger,1.5,0.75,Miami Marlins,Philadelphia Phillies,0.0,0.6140350877192983,1,0.6,1,0.6,1
13,R.Mountcastle o1.5 hits+runs+rbi,Rotowire,100,0.75,R.Mountcastle,1.5,0.75,Baltimore Orioles,Texas Rangers,1.0,0.5066666666666667,1,0.4,0,0.6,1
