,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Montgomery u17.5 Outs,cowhitchurch,-144,0.72,J.Montgomery,1.22,0.5,Arizona Diamondbacks,Minnesota Twins,1.0,0.5,0,0.8,1,0.6,1
2,J.Montgomery u17.5 Outs,gneiffer07,-120,1.2,J.Montgomery,2.2,1.0000000000000002,Arizona Diamondbacks,Minnesota Twins,1.0,0.5,0,0.8,1,0.6,1
8,J.Hicks u15.5 Outs,SBK5065,-150,0.75,J.Hicks,1.25,0.5,San Francisco Giants,Chicago Cubs,1.0,0.75,1,0.8,1,0.9,1
9,J.Hicks u15.5 Outs,PropBetGuy,-128,1.28,J.Hicks,2.28,1.0000000000000002,San Francisco Giants,Chicago Cubs,1.0,0.75,1,0.8,1,0.9,1
10,J.Berrios u17.5 Outs,gneiffer07,-128,1.28,J.Berrios,2.28,1.0000000000000002,Toronto Blue Jays,New York Yankees,1.0,0.25,0,0.4,0,0.3,0
13,M.Mikolas u17.5 Outs,MrTuttle05,111,1.0,M.Mikolas,2.1100000000000003,1.1100000000000003,St Louis Cardinals,Cincinnati Reds,1.0,0.375,0,0.0,0,0.2,0
