,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
17,B.Buxton o0.5 HR,Jason Radowitz,420,0.1,B.Buxton,0.52,0.42,Minnesota Twins,Arizona Diamondbacks,0.0,0.0892857142857142,0,0.4,0,0.2,0
18,J.Kelenic o0.5 HR,Jason Radowitz,440,0.1,J.Kelenic,0.54,0.44,Atlanta Braves,Chicago White Sox,0.0,0.123076923076923,0,0.4,0,0.3,0
