,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
5,J.Bauers u1.5 total bases,Rotowire,100,0.75,J.Bauers,1.5,0.75,Milwaukee Brewers,San Diego Padres,0.0,0.66,1,0.8,1,0.7,1
18,T.Soderstrom o0.5 total bases,Rotowire Prizepicks,100,1.5,T.Soderstrom,3.0,1.5,Oakland Athletics,Kansas City Royals,1.0,0.53125,1,0.8,1,0.9,1
