,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
16,N.Syndergaard u4.5 Ks,SBK5065,-164,0.82,1.32,0.5000000000000001,N.Syndergaard,Cleveland Guardians,Toronto Blue Jays,0
17,Y.Kikuchi u6.5 Ks,SBK5065,-160,0.8,1.3,0.5,Y.Kikuchi,Toronto Blue Jays,Cleveland Guardians,1
18,Y.Kikuchi u6.5 Ks,NicholaskMartin,-120,1.0,1.8333333333333337,0.8333333333333335,Y.Kikuchi,Toronto Blue Jays,Cleveland Guardians,1
27,G.Canning o4.5 Ks,PropBetGuy,-110,1.1,2.1,1.0,G.Canning,Los Angeles Angels,New York Mets,0
1,A.Faedo u4.5 strikeouts,Chris Landers,-105,1.0,1.9523809523809523,0.9523809523809524,A.Faedo,Detroit Tigers,Houston Astros,1
