,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,H.Brown o3.5 Hits Allowed,SBK5065,-125,1.25,H.Brown,2.25,1.0,Houston Astros,Seattle Mariners,1.0,1.0,1,1.0,1,1.0,1
1,H.Brown o3.5 hits allowed,Teddy Ricketson,-130,1.0,H.Brown,1.7692307692307692,0.7692307692307692,Houston Astros,Seattle Mariners,1.0,1.0,1,1.0,1,1.0,1
