,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,P.Lambert,Colorado Rockies,Miami Marlins,0, 3.1,5,4,4,3,3,1,5.66,67,43,24,11,8,2,10,34,-0.271,1.14,-0.03,0.23,-2.4,10,502
1,E.Cabrera,Miami Marlins,Colorado Rockies,1, 4 ,3,4,4,4,9,1,6.05,91,56,23,14,19,3,2,45,-0.314,1.13,-0.03,0.18,-2.7,12,502
2,C.Rodon,New York Yankees,Baltimore Orioles,0, 4 ,8,7,6,0,6,3,3.68,80,54,29,9,16,5,10,26,-0.328,1.02,-0.27,1.42,-5.0,12,502
3,K.Bradish,Baltimore Orioles,New York Yankees,1, 4.2,4,1,1,2,5,0,1.93,84,51,23,8,19,7,5,55,0.089,1.08,0.07,1.49,1.0,14,502
4,B.Brown,Chicago Cubs,New York Mets,0, 4.2,3,2,2,5,5,0,4.23,89,54,28,12,14,3,8,50,0.025,1.12,0.02,1.38,-0.2,14,502
5,A.Houser,New York Mets,Chicago Cubs,1, 5 ,4,4,4,4,2,1,8.16,82,49,29,7,13,11,6,41,-0.148,1.17,-0.08,1.06,-1.4,15,502
6,K.Harrison,San Francisco Giants,Boston Red Sox,0, 5 ,3,1,1,5,7,0,3.79,95,57,28,13,16,5,4,59,0.175,1.35,0.08,1.06,1.7,15,502
7,J.Winckowski,Boston Red Sox,San Francisco Giants,1, 4.1,2,1,1,2,0,1,3.22,53,31,21,2,8,5,9,53,0.137,0.80,0.09,0.86,1.4,13,502
8,M.Parker,Washington Nationals,Texas Rangers,0, 5.1,6,3,3,2,5,0,2.53,83,56,37,6,13,7,10,47,-0.127,0.73,-0.07,0.65,-0.8,16,502
9,N.Eovaldi,Texas Rangers,Washington Nationals,1, 5.1,2,0,0,2,8,0,2.61,91,57,26,12,19,6,4,70,0.242,0.73,0.14,0.70,2.6,16,502
10,L.Allen,Cleveland Guardians,Houston Astros,0, 5.2,7,3,2,1,5,1,5.11,98,63,42,10,11,9,10,49,-0.117,1.66,-0.08,1.95,-0.0,17,502
11,S.Arrighetti,Houston Astros,Cleveland Guardians,1, 5.2,4,2,2,3,6,0,8.27,94,62,35,13,14,5,9,56,0.061,0.95,0.02,0.43,0.8,17,502
