,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
14,L.Severino,New York Mets,Atlanta Braves,0, 4 ,7,4,4,1,5,1,3.91,89,61,48,7,6,8,6,36,-0.195,0.89,-0.27,2.08,-1.9,12,924
15,S.Schwellenbach,Atlanta Braves,New York Mets,1, 7 ,3,1,1,1,4,1,3.47,87,62,40,8,14,9,12,70,0.260,0.66,0.48,2.02,2.6,21,924
16,J.Kochanowicz,Los Angeles Angels,Chicago White Sox,0, 7 ,3,0,0,0,4,0,4.01,82,58,41,8,9,14,5,75,0.455,0.94,0.00,0.00,3.4,21,924
17,J.Cannon,Chicago White Sox,Los Angeles Angels,1, 6 ,3,0,0,1,7,0,4.37,78,49,29,8,12,6,7,72,0.349,1.22,0.00,0.00,2.9,18,924
18,R.Weathers,Miami Marlins,Minnesota Twins,0, 5 ,6,1,1,2,2,0,3.81,82,46,32,3,11,4,14,51,0.168,1.12,0.00,0.00,1.5,15,924
19,B.Ober,Minnesota Twins,Miami Marlins,1, 5 ,8,4,4,2,7,1,3.94,89,58,38,13,7,7,8,40,-0.214,0.66,-0.32,1.61,-1.9,15,924
20,L.Gilbert,Seattle Mariners,Houston Astros,0, 6 ,5,4,4,1,6,3,3.33,94,58,27,19,12,11,6,51,-0.228,0.87,-0.22,1.39,-1.1,18,924
21,F.Valdez,Houston Astros,Seattle Mariners,1, 5.2,8,3,3,2,4,1,2.91,90,56,28,6,22,13,7,43,-0.125,1.17,-0.03,0.45,-0.7,17,924
22,M.McGreevy,St Louis Cardinals,Colorado Rockies,0, 5 ,4,3,3,1,5,1,2.40,83,54,32,11,11,10,3,51,-0.102,1.11,0.00,0.00,-0.3,15,924
23,R.Feltner,Colorado Rockies,St. Louis Cardinals,1, 6 ,6,2,2,1,6,1,4.66,84,61,32,10,19,8,9,57,0.133,0.91,0.00,0.00,1.3,18,924
24,L.Webb,San Francisco Giants,Arizona Diamondbacks,0, 6 ,4,0,0,1,3,0,3.47,95,64,38,9,17,12,6,66,0.131,0.41,0.00,0.00,3.1,18,924
25,B.Pfaadt,Arizona Diamondbacks,San Francisco Giants,1, 2.2,6,5,4,2,4,2,4.80,62,38,19,11,8,2,8,30,-0.249,0.93,-0.31,1.89,-2.8,8,924
26,N.Eovaldi,Texas Rangers,Oakland Athletics,0, 7 ,4,4,3,3,7,0,3.96,90,59,31,18,10,8,10,59,-0.181,1.12,0.00,0.00,-0.7,21,924
27,M.Spence,Oakland Athletics,Texas Rangers,1, 4.2,7,3,3,2,2,1,4.35,92,54,34,9,11,9,9,38,-0.185,1.35,0.00,0.00,-1.4,14,924
28,M.King,San Diego Padres,Los Angeles Dodgers,0, 5 ,3,1,0,2,3,0,2.95,95,59,33,8,18,3,11,60,0.152,1.20,0.20,2.58,1.4,15,924
29,L.Knack,Los Angeles Dodgers,San Diego Padres,1, 4 ,5,4,4,1,4,1,3.74,77,48,28,8,12,4,9,39,-0.245,0.85,-0.30,1.73,-2.1,12,924
