,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,K.Gibson,St Louis Cardinals,Chicago Cubs,0, 7 ,2,0,0,1,6,0,3.44,88,55,26,10,19,5,12,78,0.446,1.01,0.24,0.92,3.6,21,614
1,J.Wicks,Chicago Cubs,St. Louis Cardinals,1, 1.2,2,0,0,0,2,0,4.18,28,20,12,5,3,2,3,53,0.075,0.67,0.04,0.56,0.8,5,614
2,L.Gil,New York Yankees,Boston Red Sox,0, 5 ,4,1,1,4,6,0,2.03,104,56,30,12,14,6,7,57,0.164,1.27,0.08,0.99,1.5,15,614
3,B.Bello,Boston Red Sox,New York Yankees,1, 4.2,6,5,4,3,5,1,5.00,92,56,29,7,20,8,7,36,-0.218,0.84,-0.09,0.58,-2.1,14,614
4,S.Anderson,Miami Marlins,Washington Nationals,0, 2 ,10,7,7,0,1,1,15.19,37,28,18,2,8,5,9,9,-0.400,1.07,-0.01,0.03,-5.0,6,614
5,M.Gore,Washington Nationals,Miami Marlins,1, 7 ,5,1,1,1,10,0,3.24,103,71,37,20,14,6,10,72,0.074,0.74,0.03,0.47,2.3,21,614
6,R.Suarez,Philadelphia Phillies,Baltimore Orioles,0, 6.2,6,1,1,2,6,0,1.77,88,57,31,7,19,9,10,62,0.295,1.39,0.13,1.00,2.0,20,614
7,K.Bradish,Baltimore Orioles,Philadelphia Phillies,1, 5 ,3,2,2,1,4,2,2.75,74,43,24,8,11,9,5,56,-0.017,0.77,-0.01,0.70,0.3,15,614
8,L.Allen,Cleveland Guardians,Toronto Blue Jays,0, 5 ,3,1,1,3,3,0,5.30,84,47,22,8,17,4,9,57,0.113,1.17,0.07,1.22,1.0,15,614
9,K.Gausman,Toronto Blue Jays,Cleveland Guardians,1, 5.1,8,3,3,0,6,1,4.08,99,65,41,10,14,4,13,46,-0.107,0.84,-0.03,0.46,-0.7,16,614
10,M.Waldron,San Diego Padres,New York Mets,0, 7 ,3,2,2,2,2,0,3.66,98,64,38,6,20,10,10,63,0.069,0.83,0.04,0.89,1.3,21,614
11,S.Manaea,New York Mets,San Diego Padres,1, 5 ,4,1,1,1,7,1,4.11,90,58,28,12,18,5,6,61,0.094,0.91,0.03,0.42,1.0,15,614
12,Z.Littell,Tampa Bay Rays,Atlanta Braves,0, 2 ,8,7,6,1,2,2,4.24,59,39,25,5,9,5,8,15,-0.459,0.61,-0.11,0.25,-6.0,6,614
13,C.Sale,Atlanta Braves,Tampa Bay Rays,1, 7 ,5,2,2,2,7,0,2.98,105,63,26,17,20,11,6,64,0.048,0.58,0.03,0.61,1.6,21,614
14,T.Skubal,Detroit Tigers,Houston Astros,0, 6.1,6,4,4,1,2,1,2.20,84,57,40,10,7,12,11,46,-0.101,0.89,-0.03,0.51,-1.2,19,614
15,H.Brown,Houston Astros,Detroit Tigers,1, 7 ,5,0,0,0,9,0,5.00,96,67,36,13,18,6,10,76,0.373,0.91,0.10,0.38,3.3,21,614
16,H.Greene,Cincinnati Reds,Milwaukee Brewers,0, 5 ,3,2,2,5,5,1,3.61,105,66,41,9,16,6,8,53,0.089,1.04,0.05,0.94,0.6,15,614
17,F.Peralta,Milwaukee Brewers,Cincinnati Reds,1, 5.1,10,6,6,1,6,2,4.38,96,61,34,15,12,5,14,29,-0.329,0.94,-0.26,1.25,-3.4,16,614
18,M.Spence,Oakland Athletics,Minnesota Twins,0, 5.2,9,4,4,1,3,1,3.95,83,55,38,7,10,9,11,37,-0.232,0.97,-0.01,0.05,-1.4,17,614
19,S.Woods,Minnesota Twins,Oakland Athletics,1, 4 ,4,4,4,4,4,1,3.29,80,45,29,7,9,4,8,38,-0.244,0.94,-0.14,0.90,-2.1,12,614
20,C.Mlodzinski,Pittsburgh Pirates,Colorado Rockies,0, 1 ,1,0,0,1,2,0,5.28,24,14,7,3,4,0,2,52,0.013,0.92,0.01,0.64,0.2,3,614
21,R.Feltner,Colorado Rockies,Pittsburgh Pirates,1, 6.2,7,4,4,1,8,3,5.71,90,58,27,12,19,10,6,51,-0.116,0.90,-0.01,0.07,-0.3,20,614
22,C.Flexen,Chicago White Sox,Arizona Diamondbacks,0, 3.1,9,6,4,2,2,1,5.35,75,46,26,5,15,3,13,22,-0.331,1.01,0.00,0.00,-3.9,10,614
23,R.Nelson,Arizona Diamondbacks,Chicago White Sox,1, 6 ,6,1,1,1,8,0,5.49,95,71,43,12,16,7,8,63,0.138,0.85,0.06,0.64,1.9,18,614
24,C.Ragans,Kansas City Royals,Los Angeles Dodgers,0, 7 ,6,3,3,1,4,2,3.14,102,62,37,10,15,10,11,56,0.056,1.02,0.04,1.15,0.5,21,614
25,G.Stone,Los Angeles Dodgers,Kansas City Royals,1, 7 ,4,3,3,2,3,1,3.01,94,61,33,8,20,8,13,58,0.056,0.94,0.04,1.13,0.5,21,614
26,A.Heaney,Texas Rangers,Seattle Mariners,0, 4.2,6,3,3,3,4,1,4.19,81,52,36,6,10,8,8,41,-0.132,1.00,-0.07,0.95,-0.9,14,614
27,L.Castillo,Seattle Mariners,Texas Rangers,1, 6 ,4,2,2,1,7,0,3.32,99,66,42,12,12,8,7,62,0.141,0.99,0.11,1.24,0.7,18,614
28,T.Anderson,Los Angeles Angels,San Francisco Giants,0, 5.1,5,1,1,5,5,0,2.58,105,59,31,9,19,5,10,54,0.136,0.72,0.01,0.08,0.9,16,614
29,S.Howard,San Francisco Giants,Los Angeles Angels,1, 2.1,7,4,4,4,1,0,4.02,59,34,22,3,9,8,5,24,-0.309,1.28,-0.16,1.08,-4.1,7,614
