,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,J.Berrios,Toronto Blue Jays,Detroit Tigers,0, 7 ,7,2,2,0,5,1,2.94,83,58,33,7,18,10,10,60,0.069,0.60,0.02,0.34,1.6,21,525
1,R.Olson,Detroit Tigers,Toronto Blue Jays,1, 6.1,3,1,0,3,4,0,1.92,93,59,29,8,22,12,7,66,0.242,1.25,0.09,0.77,2.4,19,525
2,J.Hicks,San Francisco Giants,New York Mets,0, 5 ,2,1,1,2,8,1,2.33,87,53,21,19,13,3,6,65,0.131,0.87,0.07,0.81,1.6,15,525
3,L.Severino,New York Mets,San Francisco Giants,1, 7 ,2,1,1,3,6,0,3.22,103,65,43,9,13,4,13,72,0.295,1.26,0.08,0.54,2.6,21,525
4,A.Suarez,Baltimore Orioles,Chicago White Sox,0, 4 ,2,0,0,2,3,0,1.53,80,50,31,11,8,3,7,59,0.218,0.99,0.15,1.11,2.1,12,525
5,E.Fedde,Chicago White Sox,Baltimore Orioles,1, 6.1,3,0,0,3,6,0,2.80,103,64,40,7,17,8,8,70,0.288,0.93,0.01,0.03,2.7,19,525
6,M.Lorenzen,Texas Rangers,Minnesota Twins,0, 6 ,3,1,1,3,4,0,3.35,90,52,30,5,17,7,10,63,0.248,1.19,0.11,0.90,2.1,18,525
7,C.Paddack,Minnesota Twins,Texas Rangers,1, 5 ,4,2,2,0,3,1,4.39,73,47,32,2,13,5,11,54,0.013,1.03,0.01,0.99,0.6,15,525
8,R.Lopez,Atlanta Braves,Pittsburgh Pirates,0, 4.2,5,3,2,1,3,0,1.75,70,43,25,7,11,3,13,46,-0.135,0.84,-0.09,0.93,-0.6,14,525
9,M.Keller,Pittsburgh Pirates,Atlanta Braves,1, 6.2,6,1,1,0,4,0,3.59,88,62,36,14,12,6,16,62,0.264,1.08,0.12,0.82,2.4,20,525
10,L.Gilbert,Seattle Mariners,Washington Nationals,0, 6 ,3,1,1,0,4,0,3.06,78,52,33,10,9,10,7,66,0.222,0.99,0.12,0.93,2.1,18,525
11,T.Williams,Washington Nationals,Seattle Mariners,1, 5 ,5,1,1,0,8,1,2.29,85,56,34,11,11,6,6,61,0.054,1.13,0.02,0.66,0.9,15,525
12,S.Arrighetti,Houston Astros,Oakland Athletics,0, 5 ,5,3,3,3,7,0,6.93,97,53,31,9,13,6,7,49,-0.112,0.79,-0.04,0.51,-0.6,15,525
13,J.Sears,Oakland Athletics,Houston Astros,1, 6 ,2,1,0,1,1,0,3.88,68,45,32,2,11,9,10,66,0.213,0.95,0.04,0.34,1.8,18,525
14,J.Koenig,Milwaukee Brewers,Boston Red Sox,0, 1.1,0,0,0,0,3,0,2.45,15,10,1,6,3,1,0,57,0.074,0.71,0.05,0.83,0.8,4,525
15,N.Pivetta,Boston Red Sox,Milwaukee Brewers,1, 3.1,7,5,5,3,3,0,4.20,77,45,31,8,6,0,14,26,-0.281,1.17,-0.13,0.92,-3.4,10,525
16,B.Singer,Kansas City Royals,Tampa Bay Rays,0, 5 ,4,2,1,2,3,1,2.63,90,57,32,7,18,7,8,54,0.018,1.32,0.01,1.57,0.5,15,525
17,A.Civale,Tampa Bay Rays,Kansas City Royals,1, 5 ,4,2,2,1,5,1,5.72,71,51,34,6,11,6,7,55,0.018,0.92,0.01,0.60,0.5,15,525
18,W.Buehler,Los Angeles Dodgers,Cincinnati Reds,0, 5.2,6,3,3,1,4,2,4.26,91,61,38,4,19,7,9,48,-0.035,0.74,-0.03,0.89,0.2,17,525
19,H.Greene,Cincinnati Reds,Los Angeles Dodgers,1, 6 ,5,1,1,1,5,0,3.06,107,68,42,18,8,7,9,62,0.280,1.29,0.07,0.58,2.3,18,525
20,J.Taillon,Chicago Cubs,St. Louis Cardinals,0, 5.2,9,3,3,1,3,0,2.58,105,68,41,2,25,13,9,41,-0.081,1.24,-0.06,1.42,-0.2,17,525
21,M.Mikolas,St Louis Cardinals,St. Louis Cardinals,0, 6 ,4,3,3,2,6,0,5.64,82,53,26,8,19,6,8,56,-0.028,1.03,-0.01,0.84,0.1,18,525
22,A.Nola,Philadelphia Phillies,Colorado Rockies,0, 6 ,5,3,2,2,5,0,3.04,103,68,40,13,15,6,11,55,0.016,0.87,0.01,0.69,0.6,18,525
23,D.Hudson,Colorado Rockies,Philadelphia Phillies,1, 6 ,5,2,2,1,2,0,5.54,87,54,34,9,11,8,12,55,0.190,1.23,0.02,0.22,1.6,18,525
24,T.Bibee,Cleveland Guardians,Los Angeles Angels,0, 6 ,6,3,3,1,6,1,3.99,91,63,34,18,11,9,8,53,0.124,1.16,0.08,1.26,0.2,18,525
25,J.Soriano,Los Angeles Angels,Cleveland Guardians,1, 6 ,4,4,4,1,8,1,3.61,91,62,35,11,16,7,7,55,-0.065,0.99,-0.01,0.35,-0.8,18,525
26,M.Stroman,New York Yankees,San Diego Padres,0, 6 ,3,0,0,1,5,0,2.76,91,64,38,9,17,6,10,70,0.273,0.93,0.16,0.93,3.0,18,525
27,D.Cease,San Diego Padres,New York Yankees,1, 6.2,8,4,4,0,9,1,3.29,107,74,37,17,20,8,11,51,-0.171,0.53,-0.10,0.49,-1.0,20,525
28,S.Sanchez,Miami Marlins,Arizona Diamondbacks,0, 5 ,5,3,3,2,2,0,6.25,76,47,30,8,9,9,8,45,-0.102,0.89,-0.01,0.13,-0.4,15,525
29,J.Montgomery,Arizona Diamondbacks,Miami Marlins,1, 6 ,9,2,2,1,4,0,4.69,77,53,27,10,16,11,10,49,0.138,1.13,0.06,0.84,1.1,18,525
