Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
J.Berrios,Toronto Blue Jays,Baltimore Orioles,0,7.0,3,2,2,1,4,2,2.82,94,59,35,4,20,10,10,66,0.035,0.7,0.01,0.48,1.4,21,513
C.Burnes,Baltimore Orioles,Toronto Blue Jays,1,6.0,6,1,1,2,2,0,2.68,85,58,33,7,18,12,8,56,0.191,1.38,0.14,1.7,1.9,18,513
S.Sanchez,Miami Marlins,Detroit Tigers,0,4.2,5,3,0,2,2,0,5.96,81,56,33,3,20,12,5,48,-0.142,0.95,-0.01,0.07,-0.9,14,513
M.Manning,Detroit Tigers,Miami Marlins,1,5.2,9,3,3,1,5,0,4.37,81,54,34,9,11,7,13,43,-0.05,1.04,-0.02,0.84,-0.2,17,513
Z.Eflin,Tampa Bay Rays,Boston Red Sox,0,5.0,6,3,3,0,2,1,3.91,91,64,41,9,14,7,11,45,0.029,1.03,0.01,0.8,-0.3,15,513
K.Crawford,Boston Red Sox,Tampa Bay Rays,1,6.0,7,4,4,1,6,0,2.24,101,70,46,8,16,4,15,47,-0.066,0.96,-0.04,0.9,-0.7,18,513
C.Sanchez,Philadelphia Phillies,New York Mets,0,5.2,7,3,3,3,5,0,3.43,108,70,47,12,11,9,10,45,-0.097,0.99,-0.07,1.16,-0.1,17,513
S.Manaea,New York Mets,Philadelphia Phillies,1,6.0,4,1,1,1,6,0,3.05,100,64,41,5,18,5,11,65,0.233,1.01,0.12,0.85,2.1,18,513
S.Imanaga,Chicago Cubs,Atlanta Braves,0,5.0,7,0,0,3,8,0,0.96,98,58,33,17,8,4,8,58,0.29,1.25,0.21,1.53,2.7,15,513
R.Lopez,Atlanta Braves,Chicago Cubs,1,5.0,2,0,0,2,4,0,1.34,71,50,22,10,18,3,9,65,0.29,0.97,0.21,1.17,2.7,15,513
M.Keller,Pittsburgh Pirates,Milwaukee Brewers,0,6.0,8,0,0,0,7,0,3.93,100,71,38,11,22,7,12,63,0.317,1.01,0.14,0.74,3.1,18,513
C.Rea,Milwaukee Brewers,Pittsburgh Pirates,1,6.0,6,3,3,1,5,1,3.45,103,66,35,11,20,11,8,52,-0.076,0.61,-0.06,0.78,0.1,18,513
T.Bibee,Cleveland Guardians,Texas Rangers,0,5.1,3,0,0,2,4,0,4.34,94,60,41,8,11,5,10,64,0.156,1.03,0.12,1.32,1.6,16,513
M.Lorenzen,Texas Rangers,Cleveland Guardians,1,7.0,1,0,0,4,4,0,3.75,96,56,32,10,14,6,10,75,0.454,1.18,0.3,1.31,3.7,21,513
R.Stripling,Oakland Athletics,Houston Astros,0,5.0,4,3,2,2,1,1,4.98,52,30,22,2,6,4,12,48,-0.091,0.77,-0.04,0.55,-0.4,15,513
S.Arrighetti,Houston Astros,Oakland Athletics,1,5.0,5,2,2,2,5,0,7.52,86,58,32,12,14,6,8,52,0.069,0.95,0.02,0.4,0.6,15,513
M.Liberatore,St Louis Cardinals,Los Angeles Angels,0,3.1,5,4,4,2,1,1,4.56,60,38,22,7,9,3,9,33,-0.208,0.87,-0.06,0.41,-2.2,10,513
J.Soriano,Los Angeles Angels,St. Louis Cardinals,1,5.1,2,0,0,3,6,0,3.72,83,51,27,10,14,8,3,67,0.142,0.77,0.03,0.27,1.6,16,513
G.Ashcraft,Cincinnati Reds,Arizona Diamondbacks,0,4.0,7,3,3,3,3,2,4.12,94,55,35,12,8,8,7,36,-0.144,1.25,-0.05,0.76,-0.9,12,513
J.Montgomery,Arizona Diamondbacks,Cincinnati Reds,1,5.1,6,3,3,3,7,0,4.76,101,57,30,17,10,7,7,48,-0.148,1.31,-0.07,1.0,-0.8,16,513
D.Hudson,Colorado Rockies,San Diego Padres,0,5.2,3,3,3,3,3,2,6.13,83,49,27,5,17,11,6,51,0.019,0.67,0.0,0.13,-0.1,17,513
R.Vasquez,San Diego Padres,Colorado Rockies,1,3.2,8,5,5,1,0,0,6.32,73,46,31,6,9,7,12,24,-0.328,1.06,-0.2,1.08,-3.2,11,513
B.Singer,Kansas City Royals,Seattle Mariners,0,5.0,9,4,4,1,6,1,2.84,108,69,41,11,17,4,14,38,-0.209,0.62,-0.15,0.75,-1.6,15,513
G.Kirby,Seattle Mariners,Kansas City Royals,1,7.0,3,0,0,0,6,0,3.58,101,68,37,10,20,8,10,77,0.273,0.92,0.19,1.05,3.4,21,513
Y.Yamamoto,Los Angeles Dodgers,San Francisco Giants,0,5.2,5,4,4,2,6,1,3.21,84,55,32,6,17,8,8,47,-0.261,1.03,-0.2,1.32,-1.4,17,513
J.Hicks,San Francisco Giants,Los Angeles Dodgers,1,5.0,7,2,2,0,4,1,2.44,93,56,33,9,14,10,7,49,0.058,1.08,0.03,0.86,0.5,15,513
