,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
10,J.Ryan,Minnesota Twins,Houston Astros,0, 5 ,8,5,5,2,4,4,3.38,95,58,37,8,13,4,13,33,-0.241,0.40,-0.15,0.43,-2.4,15,601
11,F.Valdez,Houston Astros,Minnesota Twins,1, 7 ,2,1,1,2,4,0,3.95,85,50,27,6,17,8,9,71,0.236,0.58,0.07,0.27,2.6,21,601
12,R.Vasquez,San Diego Padres,Kansas City Royals,0, 5 ,4,3,3,1,5,1,5.74,81,49,29,9,11,5,9,51,-0.048,0.97,-0.03,1.04,-0.4,15,601
13,A.Marsh,Kansas City Royals,San Diego Padres,1, 5 ,7,5,5,3,3,1,3.76,80,49,28,3,18,6,11,33,-0.326,1.14,-0.22,1.29,-2.4,15,601
14,M.Lorenzen,Texas Rangers,Miami Marlins,0, 6.1,5,0,0,2,7,0,2.96,98,58,30,14,14,8,7,68,0.297,1.01,0.12,0.70,3.5,19,601
15,R.Weathers,Miami Marlins,Texas Rangers,1, 6 ,9,4,4,0,11,0,3.41,96,63,30,20,13,10,6,49,-0.153,0.78,-0.01,0.10,-0.8,18,601
16,G.Crochet,Chicago White Sox,Milwaukee Brewers,0, 6 ,5,1,1,1,8,0,3.49,103,68,38,17,13,7,9,65,0.244,1.08,0.00,0.01,2.1,18,601
17,R.Gasser,Milwaukee Brewers,Chicago White Sox,1, 5 ,7,3,3,0,3,2,2.57,77,54,35,6,13,5,14,44,-0.110,0.88,-0.08,1.05,-0.4,15,601
18,S.Cecconi,Arizona Diamondbacks,New York Mets,0, 4.2,5,1,1,0,4,1,5.59,71,46,28,5,13,6,8,54,0.133,0.82,0.04,0.46,1.2,14,601
19,S.Manaea,New York Mets,Arizona Diamondbacks,1, 5.2,6,6,5,2,10,1,3.63,105,66,39,14,13,4,9,43,-0.244,0.87,-0.06,0.33,-2.1,17,601
20,H.Greene,Cincinnati Reds,Chicago Cubs,0, 6 ,3,5,5,5,5,1,3.44,111,62,38,12,12,4,11,46,-0.112,1.26,-0.04,0.69,-1.7,18,601
21,J.Steele,Chicago Cubs,Cincinnati Reds,1, 5 ,7,5,1,4,5,0,4.10,98,58,35,7,16,5,12,42,-0.190,1.41,-0.10,1.22,-2.3,15,601
22,S.Gray,St Louis Cardinals,Philadelphia Phillies,0, 5 ,5,4,4,3,10,0,3.00,86,54,25,8,21,4,6,48,-0.204,0.76,-0.11,0.67,-1.4,15,601
23,R.Suarez,Philadelphia Phillies,St. Louis Cardinals,1, 2 ,0,0,0,0,2,0,1.70,23,16,10,1,5,2,2,58,0.092,0.60,0.05,0.49,1.0,6,601
24,R.Detmers,Los Angeles Angels,Seattle Mariners,0, 3.2,4,5,5,4,3,1,6.14,90,52,29,9,14,3,9,32,-0.230,1.23,-0.03,0.29,-3.2,11,601
25,B.Miller,Seattle Mariners,Los Angeles Angels,1, 6 ,3,0,0,1,9,0,3.18,83,55,25,13,17,2,9,74,0.255,0.88,0.17,0.95,2.9,18,601
26,C.Poteet,New York Yankees,San Francisco Giants,0, 5 ,3,3,2,1,6,1,2.45,78,47,25,8,14,5,7,56,0.004,0.97,0.00,0.90,-0.5,15,601
27,L.Webb,San Francisco Giants,New York Yankees,1, 7 ,7,4,4,1,6,1,2.95,108,74,43,5,26,11,9,52,-0.045,0.74,-0.02,0.67,-0.4,21,601
28,C.Quantrill,Colorado Rockies,Los Angeles Dodgers,0, 4.1,9,4,4,2,1,0,3.84,95,60,39,8,13,7,12,28,-0.206,0.86,-0.03,0.22,-2.0,13,601
29,Y.Yamamoto,Los Angeles Dodgers,Colorado Rockies,1, 6 ,7,1,1,1,7,0,3.32,101,67,42,10,15,9,8,60,0.233,1.04,0.17,1.26,2.2,18,601
