,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,P.Skenes,Pittsburgh Pirates,New York Yankees,0, 2 ,0,0,0,0,3,0,1.96,23,17,9,2,6,2,1,59,0.102,0.68,0.00,0.00,1.0,6,928
1,L.Gil,New York Yankees,Pittsburgh Pirates,1, 5.2,6,6,6,1,5,4,3.50,89,58,34,12,12,2,16,37,-0.244,0.61,-0.03,0.11,-3.1,17,928
2,S.Burke,Chicago White Sox,Detroit Tigers,0, 5 ,2,0,0,3,6,0,1.42,84,49,30,8,11,4,6,66,0.299,1.18,0.00,0.00,2.4,15,928
3,B.Brieske,Detroit Tigers,Chicago White Sox,1, 2 ,1,1,1,0,1,1,3.59,31,24,21,2,1,0,6,51,-0.015,0.61,-0.00,0.03,-0.0,6,928
4,R.Lowder,Cincinnati Reds,Chicago Cubs,0, 5 ,3,0,0,3,1,0,1.17,91,55,34,6,15,5,12,59,0.279,1.23,0.00,0.00,2.5,15,928
5,K.Hendricks,Chicago Cubs,Cincinnati Reds,1, 7.1,2,0,0,2,2,0,5.92,81,53,34,5,14,10,12,74,0.489,1.10,0.00,0.00,3.7,22,928
6,X.Curry,Miami Marlins,Toronto Blue Jays,0, 5 ,2,1,1,1,1,1,4.64,65,42,25,2,15,5,10,59,0.202,0.89,0.00,0.00,1.4,15,928
7,Y.Rodriguez,Toronto Blue Jays,Miami Marlins,1, 5 ,4,3,3,2,5,0,4.47,82,54,31,9,14,6,8,50,-0.002,0.90,0.00,0.00,0.0,15,928
8,A.Pallante,St Louis Cardinals,San Francisco Giants,0, 5 ,7,4,3,0,4,0,3.78,74,55,31,8,16,10,7,43,-0.211,0.94,0.00,0.00,-1.6,15,928
9,T.Beck,San Francisco Giants,St. Louis Cardinals,1, 4 ,4,1,1,2,3,0,1.69,72,45,29,6,10,5,8,51,0.108,1.10,0.00,0.00,0.9,12,928
