,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,P.Lopez,Minnesota Twins,Cleveland Guardians,0, 6.1,8,2,2,2,4,0,3.84,92,61,35,11,15,6,15,51,-0.105,1.48,-0.08,1.81,-0.1,19,916
1,M.Boyd,Cleveland Guardians,Minnesota Twins,1, 2.2,5,3,2,3,5,0,2.52,64,39,25,9,5,2,6,40,-0.197,1.21,-0.12,1.27,-1.9,8,916
2,J.Irvin,Washington Nationals,New York Mets,0, 7.1,4,1,1,1,5,0,4.07,94,65,42,6,17,11,9,70,0.335,1.42,0.00,0.00,2.9,22,916
3,S.Manaea,New York Mets,Washington Nationals,1, 7 ,4,1,1,1,6,0,3.26,85,63,36,8,19,10,8,70,0.230,1.00,0.20,1.42,2.4,21,916
4,Y.Yamamoto,Los Angeles Dodgers,Atlanta Braves,0, 4 ,4,0,0,2,3,0,2.63,72,42,25,10,7,7,5,55,0.227,1.37,0.21,2.10,2.1,12,916
5,M.Fried,Atlanta Braves,Los Angeles Dodgers,1, 6 ,2,3,3,3,7,0,3.49,98,57,32,8,17,7,5,60,-0.055,0.90,-0.04,1.22,0.1,18,916
6,J.Estes,Oakland Athletics,Chicago Cubs,0, 1 ,9,6,6,0,1,1,4.78,56,38,28,1,9,5,6,12,-0.356,0.95,0.00,0.00,-5.9,3,916
7,S.Imanaga,Chicago Cubs,Oakland Athletics,1, 6 ,5,2,2,3,11,1,3.03,99,63,27,20,16,7,5,62,0.089,0.58,0.00,0.01,1.0,18,916
8,R.Olson,Detroit Tigers,Kansas City Royals,0, 2.1,4,4,4,1,3,1,3.50,50,29,13,5,11,3,5,35,-0.242,1.14,-0.12,0.97,-3.0,7,916
9,S.Lugo,Kansas City Royals,Detroit Tigers,1, 4.2,8,4,4,2,4,1,3.05,96,60,35,8,17,6,12,34,-0.084,1.01,-0.05,1.01,-1.7,14,916
10,R.Suarez,Philadelphia Phillies,Milwaukee Brewers,0, 5 ,4,3,3,3,5,0,3.13,104,62,29,11,22,6,8,49,-0.091,0.83,-0.04,0.64,-0.4,15,916
11,A.Civale,Milwaukee Brewers,Philadelphia Phillies,1, 5 ,7,1,1,1,6,1,4.48,90,57,30,11,16,4,9,54,0.051,0.94,0.05,1.51,0.6,15,916
12,P.Skenes,Pittsburgh Pirates,St. Louis Cardinals,0, 6 ,4,1,1,1,7,0,2.07,102,66,33,9,24,12,2,66,0.175,0.95,0.00,0.00,2.1,18,916
13,A.Pallante,St Louis Cardinals,St. Louis Cardinals,0, 7 ,4,0,0,1,9,0,3.87,100,68,41,5,22,11,5,77,0.464,1.33,0.00,0.00,3.6,21,916
14,M.Kelly,Arizona Diamondbacks,Colorado Rockies,0, 6 ,2,1,1,2,5,1,4.00,83,48,31,8,9,8,7,67,0.286,1.13,0.20,1.31,2.3,18,916
15,A.Senzatela,Colorado Rockies,Arizona Diamondbacks,1, 3 ,4,2,2,2,2,1,6.00,67,42,24,4,14,2,8,43,-0.126,0.73,0.00,0.00,-1.4,9,916
16,J.Cannon,Chicago White Sox,Los Angeles Angels,0, 6.2,3,4,4,2,7,2,4.61,100,67,33,16,18,6,9,57,0.098,0.40,0.00,0.00,1.1,20,916
17,R.Detmers,Los Angeles Angels,Chicago White Sox,1, 5.1,7,7,7,3,6,3,6.05,100,63,38,10,15,6,11,29,-0.378,0.39,0.00,0.00,-4.3,16,916
18,S.Arrighetti,Houston Astros,San Diego Padres,0, 5 ,8,2,2,1,3,1,4.68,102,68,49,9,10,7,11,45,0.000,0.83,0.00,0.82,0.5,15,916
19,Y.Darvish,San Diego Padres,Houston Astros,1, 6 ,3,0,0,2,3,0,3.21,79,53,34,7,12,9,9,67,0.347,0.91,0.25,1.10,3.0,18,916
