,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,B.Bello,Boston Red Sox,New York Yankees,0, 5.1,4,1,1,2,2,0,4.60,98,54,32,5,17,7,10,56,0.113,0.91,0.02,0.23,1.7,16,914
1,G.Cole,New York Yankees,Boston Red Sox,1, 4.1,5,7,7,3,2,0,3.97,68,38,22,5,11,4,10,24,-0.385,1.08,-0.25,1.16,-5.7,13,914
2,M.Wacha,Kansas City Royals,Pittsburgh Pirates,0, 5 ,4,1,1,3,8,0,3.29,93,62,33,18,11,3,8,60,0.203,1.36,0.16,1.79,1.6,15,914
3,M.Keller,Pittsburgh Pirates,Kansas City Royals,1, 6 ,4,4,3,1,6,1,3.87,92,58,36,11,11,5,13,55,-0.135,0.83,0.00,0.00,-0.9,18,914
4,K.Gibson,St Louis Cardinals,Toronto Blue Jays,0, 5.1,4,5,1,3,1,1,4.11,95,55,33,7,15,7,12,46,-0.101,1.24,-0.00,0.02,-0.6,16,914
5,J.Berrios,Toronto Blue Jays,St. Louis Cardinals,1, 7 ,2,1,1,2,4,1,3.44,97,62,35,10,17,10,9,71,0.255,0.79,0.00,0.00,2.4,21,914
6,L.Severino,New York Mets,Philadelphia Phillies,0, 6 ,3,3,3,1,5,2,3.77,86,55,32,11,12,6,10,58,0.031,0.66,0.03,1.00,0.0,18,914
7,K.Allard,Philadelphia Phillies,New York Mets,1, 3 ,5,4,3,3,3,0,4.29,67,37,21,6,10,3,8,35,-0.235,1.20,-0.13,1.11,-2.5,9,914
8,V.Bellozo,Miami Marlins,Washington Nationals,0, 5.1,6,3,3,1,4,2,3.70,92,60,36,7,17,13,5,47,-0.095,0.92,0.00,0.00,-0.4,16,914
9,P.Corbin,Washington Nationals,Miami Marlins,1, 6 ,3,1,1,1,6,0,5.45,94,59,32,11,16,9,6,67,0.245,1.06,0.00,0.00,1.9,18,914
10,D.Rasmussen,Tampa Bay Rays,Cleveland Guardians,0, 2 ,1,0,0,0,2,0,2.53,28,23,13,6,4,2,3,56,0.099,0.79,0.01,0.08,1.0,6,914
11,J.Cantillo,Cleveland Guardians,Tampa Bay Rays,1, 5 ,3,0,0,1,6,0,4.99,78,45,17,15,13,7,4,66,0.280,1.16,0.22,1.52,2.5,15,914
12,C.Burnes,Baltimore Orioles,Detroit Tigers,0, 7 ,2,0,0,1,7,0,3.06,97,59,26,17,16,10,5,79,0.417,0.97,0.32,1.25,3.4,21,914
13,B.Brieske,Detroit Tigers,Baltimore Orioles,1, 1 ,0,0,0,2,1,0,3.90,23,12,6,2,4,1,0,52,0.048,1.35,0.03,1.21,0.5,3,914
14,J.Ginn,Oakland Athletics,Chicago White Sox,0, 4 ,10,3,3,0,3,1,4.94,71,45,27,10,8,5,12,33,-0.152,0.75,0.00,0.00,-1.1,12,914
15,C.Flexen,Chicago White Sox,Oakland Athletics,1, 5 ,6,0,0,2,8,0,5.09,99,63,30,17,16,5,7,61,0.239,1.10,0.00,0.00,2.4,15,914
16,N.Martinez,Cincinnati Reds,Minnesota Twins,0, 6 ,3,1,1,0,6,0,3.37,76,54,30,8,16,6,9,68,0.048,0.54,0.00,0.00,2.0,18,914
17,S.Woods,Minnesota Twins,Cincinnati Reds,1, 3 ,5,3,3,3,3,0,4.08,69,40,20,4,16,4,5,37,-0.076,1.49,-0.06,1.83,-0.5,9,914
18,J.Flaherty,Los Angeles Dodgers,Atlanta Braves,0, 3 ,5,4,4,4,4,0,3.04,83,45,19,11,15,3,7,33,-0.270,1.30,-0.23,1.84,-2.5,9,914
19,C.Sale,Atlanta Braves,Los Angeles Dodgers,1, 6 ,5,1,1,2,6,0,2.35,96,57,29,12,16,7,8,62,0.188,0.88,0.17,1.31,2.1,18,914
20,T.Myers,Milwaukee Brewers,Arizona Diamondbacks,0, 6 ,9,4,4,0,3,1,3.07,97,65,41,7,17,8,15,41,0.072,0.14,0.06,0.19,-1.5,18,914
21,B.Pfaadt,Arizona Diamondbacks,Milwaukee Brewers,1, 1.2,7,8,8,3,0,1,4.81,58,32,20,2,10,3,8,6,-0.415,1.07,-0.34,1.47,-7.1,5,914
22,J.Taillon,Chicago Cubs,Colorado Rockies,0, 6 ,5,2,2,1,6,1,3.54,85,57,32,13,12,6,11,59,-0.009,1.26,0.00,0.05,0.7,18,914
23,K.Freeland,Colorado Rockies,Chicago Cubs,1, 7 ,7,3,3,1,3,2,4.89,95,68,51,7,10,8,17,53,-0.004,0.83,0.00,0.00,0.9,21,914
24,J.Musgrove,San Diego Padres,San Francisco Giants,0, 6 ,3,0,0,0,8,0,4.23,91,60,31,11,18,7,6,74,0.307,1.01,0.24,1.29,2.8,18,914
25,M.Black,San Francisco Giants,San Diego Padres,1, 4 ,6,2,1,1,2,1,6.75,79,55,40,7,8,5,11,45,-0.043,0.75,0.00,0.00,-0.1,12,914
26,J.Verlander,Houston Astros,Los Angeles Angels,0, 5 ,4,2,2,2,2,0,5.20,89,58,39,8,11,6,11,51,0.038,1.19,0.02,1.21,0.5,15,914
27,T.Anderson,Los Angeles Angels,Houston Astros,1, 5 ,7,4,4,3,4,1,3.60,97,63,34,19,10,9,9,38,-0.245,1.08,0.00,0.00,-1.5,15,914
28,M.Scherzer,Texas Rangers,Seattle Mariners,0, 4 ,5,2,2,2,2,1,3.95,73,49,30,10,9,5,10,44,-0.049,1.16,0.00,0.01,-0.2,12,914
29,L.Gilbert,Seattle Mariners,Texas Rangers,1, 6 ,6,4,4,1,7,2,3.24,97,63,36,13,14,8,9,50,-0.213,0.94,-0.10,0.73,-1.3,18,914
