,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,T.Myers,Milwaukee Brewers,Detroit Tigers,0, 8 ,1,0,0,3,5,0,4.15,100,64,35,5,24,8,11,82,0.118,0.29,0.08,0.34,3.9,24,607
1,R.Olson,Detroit Tigers,Milwaukee Brewers,1, 4 ,12,8,8,1,6,0,3.43,89,58,31,12,15,6,11,11,-0.376,0.58,-0.16,0.42,-6.0,12,607
2,J.Ryan,Minnesota Twins,Pittsburgh Pirates,0, 7 ,2,2,2,2,8,1,3.30,92,62,33,11,18,3,12,71,0.048,0.72,0.03,0.67,1.5,21,607
3,M.Keller,Pittsburgh Pirates,Minnesota Twins,1, 6 ,7,0,0,2,8,0,3.16,99,65,34,13,18,6,10,64,0.343,1.35,0.14,0.94,3.0,18,607
4,C.Sale,Atlanta Braves,Washington Nationals,0, 7 ,5,2,2,1,10,0,3.01,102,67,29,20,18,8,8,68,0.030,0.80,0.02,0.84,1.4,21,607
5,J.Irvin,Washington Nationals,Atlanta Braves,1, 6 ,4,0,0,2,4,0,3.12,96,64,36,16,12,8,10,66,0.333,1.33,0.10,0.65,2.9,18,607
6,C.Irvin,Baltimore Orioles,Tampa Bay Rays,0, 5.2,8,3,2,0,6,1,2.87,85,56,34,9,13,6,13,49,-0.121,1.12,-0.08,1.19,-0.8,17,607
7,A.Civale,Tampa Bay Rays,Baltimore Orioles,1, 5 ,7,4,4,1,8,2,5.51,105,66,33,14,19,0,14,44,-0.254,1.06,-0.10,0.69,-1.7,15,607
8,Y.Yamamoto,Los Angeles Dodgers,New York Yankees,0, 7 ,2,0,0,2,7,0,3.00,106,72,40,12,20,10,6,78,0.438,0.99,0.30,1.13,3.4,21,607
9,C.Poteet,New York Yankees,Los Angeles Dodgers,1, 4.2,2,0,0,3,1,0,1.72,84,50,29,5,16,8,6,58,0.220,0.85,0.10,0.66,2.0,14,607
10,J.Steele,Chicago Cubs,Cincinnati Reds,0, 7 ,5,3,3,1,7,0,4.06,90,64,37,13,14,9,11,61,-0.033,0.77,-0.02,0.73,0.6,21,607
11,N.Lodolo,Cincinnati Reds,Chicago Cubs,1, 6 ,4,1,1,2,7,1,2.92,99,61,36,8,17,2,13,65,0.259,1.04,0.13,0.87,2.1,18,607
12,L.Allen,Cleveland Guardians,Miami Marlins,0, 6 ,4,2,2,3,3,2,5.57,83,51,34,5,12,10,9,56,0.138,1.00,0.09,1.07,1.2,18,607
13,R.Weathers,Miami Marlins,Cleveland Guardians,1, 2.1,4,2,2,0,3,1,3.55,40,25,15,6,4,3,3,44,-0.090,0.87,-0.00,0.05,-0.7,7,607
14,L.Webb,San Francisco Giants,Texas Rangers,0, 7 ,5,2,2,0,6,0,2.92,94,64,34,6,24,12,8,65,0.143,1.15,0.07,0.93,1.3,21,607
15,M.Lorenzen,Texas Rangers,San Francisco Giants,1, 4.1,7,2,2,2,1,2,3.05,89,56,33,6,17,6,13,40,-0.115,0.94,-0.05,0.69,-1.2,13,607
16,C.Criswell,Boston Red Sox,Chicago White Sox,0, 4.1,5,4,3,1,2,1,4.13,88,55,37,3,15,7,9,40,-0.304,0.89,-0.12,0.58,-2.1,13,607
17,G.Crochet,Chicago White Sox,Boston Red Sox,1, 6 ,3,2,1,2,10,0,3.33,91,60,32,13,15,3,8,68,0.081,1.00,0.00,0.00,0.9,18,607
18,B.Miller,Seattle Mariners,Kansas City Royals,0, 5 ,6,7,7,3,1,1,3.81,88,55,35,7,13,12,7,25,-0.121,0.49,-0.08,0.55,-3.4,15,607
19,D.Lynch,Kansas City Royals,Seattle Mariners,1, 4 ,6,8,8,4,4,1,5.63,93,54,29,10,15,5,9,18,-0.435,0.63,-0.33,0.80,-6.0,12,607
20,A.Gomber,Colorado Rockies,St. Louis Cardinals,0, 5 ,6,4,4,1,4,0,3.38,90,62,38,8,16,6,11,42,-0.120,0.76,-0.01,0.09,-1.5,15,607
21,L.Lynn,St Louis Cardinals,St. Louis Cardinals,0, 4 ,6,4,4,2,6,0,3.58,91,59,38,8,13,3,9,38,-0.195,1.05,-0.09,0.80,-2.0,12,607
22,F.Valdez,Houston Astros,Los Angeles Angels,0, 9 ,4,1,1,1,8,1,3.53,106,71,31,19,21,13,9,82,0.273,0.71,0.07,0.29,3.4,27,607
23,G.Canning,Los Angeles Angels,Houston Astros,1, 6.1,7,3,3,2,2,0,4.65,80,53,45,6,2,11,13,47,0.183,1.00,0.02,0.16,1.5,19,607
24,C.Bassitt,Toronto Blue Jays,Oakland Athletics,0, 8 ,4,1,1,2,7,0,3.80,102,71,41,15,15,6,14,75,0.316,1.20,0.10,0.64,2.6,24,607
25,H.Harris,Oakland Athletics,Toronto Blue Jays,1, 6 ,3,0,0,2,3,0,2.21,91,55,35,6,14,8,7,67,0.341,0.97,0.03,0.15,2.7,18,607
26,B.Pfaadt,Arizona Diamondbacks,San Diego Padres,0, 5.1,9,5,5,1,5,3,4.60,94,66,38,5,23,7,13,34,-0.182,0.55,-0.10,0.49,-2.4,16,607
27,M.King,San Diego Padres,Arizona Diamondbacks,1, 5 ,4,0,0,1,5,0,3.58,98,63,38,5,20,5,10,63,0.247,1.14,0.14,1.09,2.4,15,607
