,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,C.Rodon,New York Yankees,Baltimore Orioles,0, 4 ,4,2,2,3,7,1,4.63,98,58,29,15,14,2,7,50,-0.068,1.06,-0.07,1.92,-0.2,12,714
1,D.Kremer,Baltimore Orioles,New York Yankees,1, 4.2,4,2,2,2,4,1,4.38,83,47,27,6,14,4,10,50,-0.061,1.04,-0.07,1.94,-0.1,14,714
2,B.Singer,Kansas City Royals,Boston Red Sox,0, 2.2,8,4,4,1,3,2,3.20,74,46,28,10,8,5,7,28,-0.305,0.82,-0.24,1.08,-3.2,8,714
3,B.Bello,Boston Red Sox,Kansas City Royals,1, 6.1,7,3,3,1,3,2,5.32,85,60,36,13,11,9,13,49,0.034,1.00,0.03,1.39,0.1,19,714
4,J.Estes,Oakland Athletics,Philadelphia Phillies,0, 6 ,4,3,2,1,5,1,5.29,91,68,47,8,13,8,9,58,0.126,0.67,0.00,0.00,0.0,18,714
5,O.Kerkering,Philadelphia Phillies,Oakland Athletics,1, 1 ,0,0,0,0,0,0,1.26,11,7,3,1,3,1,2,53,0.048,0.63,0.01,0.32,0.5,3,714
6,T.Rogers,Miami Marlins,Cincinnati Reds,0, 5.2,2,2,2,3,4,1,4.72,87,52,30,7,15,4,10,58,0.033,1.08,0.00,0.00,1.0,17,714
7,N.Lodolo,Cincinnati Reds,Miami Marlins,1, 4.2,3,2,2,4,4,0,3.33,72,46,26,8,12,3,8,50,-0.046,0.93,-0.02,0.58,-0.2,14,714
8,B.Honeywell,Los Angeles Dodgers,Detroit Tigers,0, 3 ,1,0,0,0,2,0,1.42,36,24,13,4,7,3,5,59,0.139,0.63,0.10,0.79,1.5,9,714
9,B.Brieske,Detroit Tigers,Los Angeles Dodgers,1, 1 ,4,3,2,0,0,0,3.98,27,17,12,5,0,2,4,35,-0.238,0.97,-0.04,0.27,-2.5,3,714
10,G.Marquez,Colorado Rockies,New York Mets,0, 4 ,5,3,3,4,3,1,6.75,70,41,23,9,9,6,7,39,-0.191,1.36,0.00,0.00,-1.1,12,714
11,J.Quintana,New York Mets,Colorado Rockies,1, 5.2,6,5,5,1,8,4,4.13,86,53,24,13,16,9,7,44,-0.387,0.90,-0.21,0.83,-2.2,17,714
12,B.Lively,Cleveland Guardians,Tampa Bay Rays,0, 5.1,3,2,2,2,7,2,3.58,76,53,29,7,17,4,8,59,0.001,0.88,0.00,0.90,0.3,16,714
13,R.Pepiot,Tampa Bay Rays,Cleveland Guardians,1, 6 ,2,0,0,0,4,0,3.92,81,54,33,12,9,11,5,72,0.357,1.11,0.09,0.48,2.8,18,714
14,M.Keller,Pittsburgh Pirates,Chicago White Sox,0, 3 ,4,2,2,3,3,1,3.46,57,35,20,5,10,6,3,43,-0.092,1.25,-0.04,1.00,-0.6,9,714
15,J.Shuster,Chicago White Sox,Pittsburgh Pirates,1, 1.2,1,0,0,1,0,0,3.38,22,12,8,3,1,2,4,52,0.075,1.19,0.00,0.00,0.7,5,714
16,M.Scherzer,Texas Rangers,Houston Astros,0, 4 ,4,1,1,1,6,1,2.96,71,47,26,11,10,4,6,55,-0.139,1.05,-0.04,0.57,-0.9,12,714
17,R.Blanco,Houston Astros,Texas Rangers,1, 6 ,2,2,2,2,5,1,2.56,90,52,26,12,14,6,9,63,0.069,0.81,0.05,0.96,0.9,18,714
18,J.Irvin,Washington Nationals,Milwaukee Brewers,0, 4 ,9,7,6,3,3,2,3.49,86,54,34,4,16,6,11,18,-0.412,0.76,-0.07,0.22,-4.9,12,714
19,R.Zastryzny,Milwaukee Brewers,Washington Nationals,1, 1.1,0,0,0,0,1,0,0.00,6,6,4,1,1,1,2,55,0.073,0.71,0.06,0.99,0.8,4,714
20,J.Taillon,Chicago Cubs,St. Louis Cardinals,0, 5.2,7,3,3,0,3,1,3.10,83,57,40,5,12,7,13,46,0.034,1.13,0.01,0.58,-0.2,17,714
21,M.Mikolas,St Louis Cardinals,St. Louis Cardinals,0, 5.1,8,6,6,0,2,4,5.13,72,54,34,9,11,7,14,30,-0.345,0.89,-0.26,1.12,-3.2,16,714
22,C.Paddack,Minnesota Twins,San Francisco Giants,0, 5 ,5,2,1,1,6,0,4.99,90,59,33,11,15,3,11,56,-0.025,0.80,-0.02,0.98,0.4,15,714
23,B.Snell,San Francisco Giants,Minnesota Twins,1, 7 ,1,0,0,0,8,0,6.31,80,55,24,19,12,6,7,83,0.396,0.83,0.13,0.44,3.3,21,714
24,L.Gilbert,Seattle Mariners,Los Angeles Angels,0, 7 ,2,0,0,0,9,0,2.79,87,59,27,12,20,7,7,82,0.450,0.95,0.31,1.09,3.5,21,714
25,C.Fulmer,Los Angeles Angels,Seattle Mariners,1, 4.2,0,0,0,1,7,0,3.45,77,52,25,14,13,5,3,70,0.184,0.85,0.01,0.06,1.7,14,714
26,Y.Kikuchi,Toronto Blue Jays,Arizona Diamondbacks,0, 4.2,6,7,7,3,6,1,4.42,86,48,24,7,17,5,9,27,-0.124,0.90,-0.01,0.09,-3.3,14,714
27,Z.Gallen,Arizona Diamondbacks,Toronto Blue Jays,1, 3.2,9,7,6,1,1,1,3.87,70,44,27,3,14,9,9,17,-0.309,0.83,-0.19,0.84,-5.2,11,714
28,C.Sale,Atlanta Braves,San Diego Padres,0, 5 ,4,1,1,2,4,0,2.70,79,55,36,5,14,7,7,57,0.166,1.04,0.11,1.19,1.5,15,714
29,R.Vasquez,San Diego Padres,Atlanta Braves,1, 5 ,4,2,2,1,5,0,4.57,73,45,28,4,13,6,7,55,0.003,1.16,0.00,1.30,0.5,15,714
