,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,J.Irvin,Washington Nationals,Baltimore Orioles,0, 6 ,7,2,2,1,3,1,3.72,100,65,41,9,15,12,10,52,0.063,1.12,0.00,0.03,0.8,18,813
1,T.Rogers,Baltimore Orioles,Washington Nationals,1, 5 ,7,5,5,2,2,0,4.89,78,52,31,5,16,6,12,33,-0.275,1.01,-0.20,1.25,-2.0,15,813
2,E.Fedde,St Louis Cardinals,Cincinnati Reds,0, 6 ,6,4,4,2,2,2,3.40,89,52,34,6,12,4,16,44,-0.096,0.68,-0.05,0.55,-0.8,18,813
3,H.Greene,Cincinnati Reds,St. Louis Cardinals,1, 7 ,4,1,1,1,8,1,2.83,106,73,45,14,14,3,14,72,0.344,0.90,0.08,0.35,2.7,21,813
4,J.Assad,Chicago Cubs,Cleveland Guardians,0, 4.2,5,1,1,2,2,0,3.19,85,48,29,2,17,8,9,50,0.138,1.24,0.03,0.47,1.3,14,813
5,M.Boyd,Cleveland Guardians,Chicago Cubs,1, 5.1,3,1,1,0,6,0,1.69,80,61,32,10,19,4,9,64,0.203,0.92,0.15,1.12,1.7,16,813
6,G.Kirby,Seattle Mariners,Detroit Tigers,0, 3.2,12,11,6,1,5,3,3.42,86,57,32,15,10,9,10,7,-0.348,0.67,-0.24,0.78,-9.1,11,813
7,T.Skubal,Detroit Tigers,Seattle Mariners,1, 6 ,3,1,1,1,9,0,2.53,88,56,24,11,21,5,6,70,0.152,0.57,0.01,0.04,2.0,18,813
8,V.Bellozo,Miami Marlins,Philadelphia Phillies,0, 7 ,4,0,0,1,4,0,2.28,95,62,39,6,17,3,18,72,0.345,0.79,0.00,0.00,3.5,21,813
9,T.Walker,Philadelphia Phillies,Miami Marlins,1, 4 ,4,3,3,3,5,1,5.68,76,44,19,7,18,4,7,44,-0.137,0.81,-0.10,0.93,-1.0,12,813
10,Y.Kikuchi,Houston Astros,Tampa Bay Rays,0, 5.2,3,1,1,0,5,0,4.49,92,62,40,10,12,7,9,64,0.202,0.83,0.15,1.05,1.6,17,813
11,S.Baz,Tampa Bay Rays,Houston Astros,1, 7 ,7,3,3,2,6,2,4.21,97,65,42,9,14,4,17,55,-0.058,0.85,-0.01,0.31,0.3,21,813
