Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
A.Manoah,Toronto Blue Jays,Detroit Tigers,0,4.2,5,6,4,2,4,2,3.97,97,60,35,11,14,5,10,36,-0.218,0.72,-0.08,0.46,-3.5,14,524
K.Maeda,Detroit Tigers,Toronto Blue Jays,1,5.0,4,0,0,0,1,0,5.8,74,49,29,6,14,2,15,60,0.256,0.78,0.09,0.45,2.6,15,524
R.Kerr,Atlanta Braves,Pittsburgh Pirates,0,4.0,7,5,5,1,6,0,5.4,72,46,18,13,15,5,8,33,-0.256,0.74,-0.17,0.81,-2.9,12,524
B.Falter,Pittsburgh Pirates,Atlanta Braves,1,7.1,6,3,3,1,4,1,3.55,97,67,43,6,18,8,15,57,0.211,0.44,0.09,0.31,0.9,22,524
G.Kirby,Seattle Mariners,Washington Nationals,0,6.0,6,5,5,1,3,2,4.33,82,55,37,8,10,6,15,42,-0.223,0.78,-0.13,0.78,-1.9,18,524
M.Gore,Washington Nationals,Seattle Mariners,1,7.0,4,1,1,1,8,1,3.04,98,65,32,15,18,6,11,72,0.248,0.88,0.08,0.47,2.6,21,524
S.Lugo,Kansas City Royals,Tampa Bay Rays,0,7.0,4,1,1,2,3,0,1.74,104,59,39,8,12,7,15,66,0.166,0.74,0.12,0.89,2.5,21,524
S.Armstrong,Tampa Bay Rays,Kansas City Royals,1,2.0,0,0,0,0,3,0,3.7,32,24,17,3,4,2,1,59,0.1,0.66,0.04,0.46,1.0,6,524
J.Koenig,Milwaukee Brewers,Boston Red Sox,0,0.2,1,0,0,1,1,0,2.61,12,7,4,1,2,1,1,50,0.008,1.29,0.01,1.5,0.1,2,524
K.Crawford,Boston Red Sox,Milwaukee Brewers,1,4.1,7,6,6,2,4,1,2.89,89,58,37,8,13,6,10,27,-0.313,0.86,-0.16,0.71,-4.0,13,524
J.Paxton,Los Angeles Dodgers,Cincinnati Reds,0,4.2,5,5,5,4,4,2,3.49,95,54,35,8,11,6,8,34,-0.119,1.09,-0.08,1.28,-1.5,14,524
G.Ashcraft,Cincinnati Reds,Los Angeles Dodgers,1,5.1,8,5,5,1,3,1,4.67,89,56,34,9,13,5,16,34,-0.219,1.09,-0.05,0.44,-2.0,16,524
J.Urena,Texas Rangers,Minnesota Twins,0,5.0,9,3,3,1,6,1,3.53,95,59,31,9,19,8,9,42,-0.081,1.1,-0.04,0.86,-0.4,15,524
B.Ober,Minnesota Twins,Texas Rangers,1,5.0,4,2,2,3,5,1,4.33,99,57,29,14,14,4,10,53,0.078,1.0,0.04,0.96,0.6,15,524
K.Harrison,San Francisco Giants,New York Mets,0,5.0,6,5,4,2,6,2,3.9,98,60,37,12,11,2,13,41,-0.308,1.01,-0.17,0.9,-2.4,15,524
C.Scott,New York Mets,San Francisco Giants,1,6.0,2,2,2,1,4,1,3.97,94,54,29,5,20,8,8,63,0.104,0.72,0.03,0.38,1.1,18,524
C.Burnes,Baltimore Orioles,Chicago White Sox,0,6.0,7,3,3,2,6,0,2.6,92,64,40,12,12,8,11,50,0.101,1.46,0.07,1.67,0.2,18,524
C.Flexen,Chicago White Sox,Baltimore Orioles,1,4.2,5,4,4,2,2,1,5.69,84,54,35,5,14,3,14,38,-0.105,0.83,-0.0,0.03,-0.9,14,524
C.Sanchez,Philadelphia Phillies,Colorado Rockies,0,5.1,7,1,1,1,2,0,3.15,83,55,34,11,10,11,10,51,0.13,1.28,0.06,1.0,1.6,16,524
T.Blach,Colorado Rockies,Philadelphia Phillies,1,6.2,5,2,2,1,2,2,4.55,78,58,40,5,13,9,14,57,0.122,0.86,0.01,0.13,1.7,20,524
L.Allen,Cleveland Guardians,Los Angeles Angels,0,5.2,7,3,3,2,7,2,4.89,99,61,37,8,16,8,8,48,-0.008,0.64,-0.01,0.72,0.1,17,524
P.Sandoval,Los Angeles Angels,Cleveland Guardians,1,3.2,6,8,8,4,4,3,5.6,83,49,25,8,16,7,6,17,-0.471,0.94,-0.11,0.36,-6.0,11,524
B.Garrett,Miami Marlins,Arizona Diamondbacks,0,9.0,4,0,0,0,6,0,5.3,95,71,39,11,21,18,7,85,0.482,0.8,0.04,0.1,4.7,27,524
Z.Gallen,Arizona Diamondbacks,Miami Marlins,1,7.0,8,3,3,1,5,1,3.12,96,57,29,9,19,10,11,53,-0.044,0.81,-0.02,0.64,0.7,21,524
J.Verlander,Houston Astros,Oakland Athletics,0,6.0,8,2,1,0,9,1,3.6,99,72,43,13,16,5,13,59,0.075,0.84,0.03,0.5,0.8,18,524
R.Stripling,Oakland Athletics,Houston Astros,1,3.2,8,6,6,0,3,1,5.82,61,41,29,3,9,8,8,24,-0.408,0.91,-0.1,0.37,-4.6,11,524
C.Rodon,New York Yankees,San Diego Padres,0,6.0,3,0,0,3,2,0,2.95,93,55,35,4,16,7,11,65,0.139,0.5,0.09,0.53,2.0,18,524
Y.Darvish,San Diego Padres,New York Yankees,1,5.2,9,7,7,1,5,4,3.04,81,53,30,7,16,9,12,27,-0.336,0.42,-0.19,0.4,-4.2,17,524
