,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,P.Lopez,Minnesota Twins,Detroit Tigers,0, 7 ,6,2,2,1,7,1,4.73,97,68,44,12,12,9,10,63,0.054,0.76,0.05,1.09,1.5,21,726
1,K.Montero,Detroit Tigers,Minnesota Twins,1, 5 ,8,6,5,1,5,3,6.38,96,59,33,9,17,7,11,33,-0.393,0.72,-0.13,0.38,-3.5,15,726
2,B.Lively,Cleveland Guardians,Philadelphia Phillies,0, 6 ,3,1,1,2,6,1,3.44,90,57,33,7,17,7,9,66,0.260,1.20,0.17,1.33,2.0,18,726
3,C.Sanchez,Philadelphia Phillies,Cleveland Guardians,1, 6 ,8,3,3,2,2,0,3.05,88,63,44,4,15,18,7,44,-0.058,1.08,-0.02,0.72,0.0,18,726
4,N.Lodolo,Cincinnati Reds,Tampa Bay Rays,0, 6.2,5,2,2,1,5,0,3.45,93,62,34,11,17,12,7,60,0.189,1.23,0.05,0.55,1.2,20,726
5,S.Baz,Tampa Bay Rays,Cincinnati Reds,1, 6 ,2,2,2,2,7,0,3.66,86,57,32,12,13,8,5,65,0.124,1.03,0.05,0.64,0.8,18,726
6,A.Mazur,San Diego Padres,Baltimore Orioles,0, 2.2,2,1,1,2,1,1,7.49,39,21,12,4,5,2,6,49,-0.017,1.02,-0.01,1.12,0.0,8,726
7,G.Rodriguez,Baltimore Orioles,San Diego Padres,1, 5 ,7,2,2,0,2,1,3.82,96,65,39,8,18,10,8,47,-0.028,1.08,-0.02,1.26,0.3,15,726
8,A.Heaney,Texas Rangers,Toronto Blue Jays,0, 5 ,7,4,4,1,4,0,3.77,83,56,33,8,15,7,11,40,-0.188,1.08,-0.09,0.85,-1.6,15,726
9,Y.Kikuchi,Toronto Blue Jays,Texas Rangers,1, 4.2,8,5,5,2,5,1,4.75,96,62,35,11,16,6,11,31,-0.366,1.43,-0.02,0.12,-2.7,14,726
10,N.Cortes,New York Yankees,Boston Red Sox,0, 4.2,9,4,4,2,5,0,4.13,81,47,30,7,10,5,13,33,-0.277,1.24,-0.24,1.82,-1.9,14,726
11,B.Bello,Boston Red Sox,New York Yankees,1, 5 ,5,3,3,2,4,1,5.27,80,47,28,7,12,6,9,47,-0.069,1.06,-0.06,1.46,-0.4,15,726
12,C.Morton,Atlanta Braves,New York Mets,0, 2.2,6,7,5,1,2,3,4.16,60,33,18,8,7,6,7,23,-0.516,1.02,-0.40,1.33,-5.7,8,726
13,K.Senga,New York Mets,Atlanta Braves,1, 5.1,2,2,2,1,9,1,3.38,73,52,30,10,12,2,7,64,-0.042,0.63,-0.03,0.78,0.6,16,726
14,G.Kirby,Seattle Mariners,Chicago White Sox,0, 7 ,6,0,0,1,7,0,3.03,88,60,39,8,13,7,12,71,0.037,0.11,0.02,0.11,3.4,21,726
15,D.Thorpe,Chicago White Sox,Seattle Mariners,1, 0.2,6,8,8,2,1,3,4.81,39,21,12,6,3,1,6,7,-0.463,1.32,0.00,0.00,-7.6,2,726
16,G.Stone,Los Angeles Dodgers,Houston Astros,0, 6 ,9,4,4,2,3,2,3.34,99,63,43,11,9,10,14,39,-0.177,0.58,-0.11,0.62,-1.1,18,726
17,F.Valdez,Houston Astros,Los Angeles Dodgers,1, 6.1,4,0,0,2,10,0,3.43,96,65,30,17,18,4,9,73,0.229,0.96,0.16,1.12,2.2,19,726
18,K.Hendricks,Chicago Cubs,Kansas City Royals,0, 5 ,8,6,6,0,4,1,6.95,90,58,38,4,16,6,13,31,-0.191,0.89,-0.03,0.24,-3.4,15,726
19,B.Singer,Kansas City Royals,Chicago Cubs,1, 7 ,2,0,0,2,5,0,2.82,99,62,39,6,17,7,9,76,0.305,0.81,0.24,1.06,3.6,21,726
20,T.Rogers,Miami Marlins,Milwaukee Brewers,0, 5.1,6,2,2,0,1,1,4.53,93,59,38,4,17,7,12,49,0.083,0.83,0.00,0.00,0.4,16,726
21,F.Peralta,Milwaukee Brewers,Miami Marlins,1, 5.1,6,5,3,5,4,2,3.94,97,57,36,10,11,6,12,39,-0.287,0.64,-0.21,0.77,-2.8,16,726
22,M.Gore,Washington Nationals,St. Louis Cardinals,0, 5 ,9,6,6,2,3,2,4.51,90,57,37,4,16,10,10,26,-0.390,0.92,-0.04,0.17,-3.5,15,726
23,S.Gray,St Louis Cardinals,St. Louis Cardinals,0, 5 ,7,5,5,3,7,0,3.79,90,55,27,14,14,7,7,37,-0.229,1.32,-0.15,1.47,-2.5,15,726
24,P.Blackburn,Oakland Athletics,Los Angeles Angels,0, 5 ,5,4,4,1,2,2,4.41,72,41,28,3,10,6,11,42,-0.162,0.58,-0.00,0.00,-1.5,15,726
25,C.Fulmer,Los Angeles Angels,Oakland Athletics,1, 5.2,2,3,3,3,3,1,3.77,77,48,36,5,7,4,11,53,0.155,0.81,0.01,0.09,0.8,17,726
26,L.Ortiz,Pittsburgh Pirates,Arizona Diamondbacks,0, 5 ,5,3,3,3,4,1,2.75,93,62,38,7,17,5,10,46,-0.014,1.24,-0.01,1.27,0.1,15,726
27,Z.Gallen,Arizona Diamondbacks,Pittsburgh Pirates,1, 6 ,5,3,3,3,6,0,3.70,102,66,34,16,16,8,9,53,-0.234,0.97,-0.16,1.11,-1.0,18,726
28,K.Freeland,Colorado Rockies,San Francisco Giants,0, 4 ,8,6,6,1,8,2,6.23,83,55,28,10,17,3,9,29,-0.325,0.76,0.00,0.00,-4.1,12,726
29,K.Harrison,San Francisco Giants,Colorado Rockies,1, 6.2,1,1,1,2,11,0,3.69,106,65,28,15,22,4,6,77,0.162,0.71,0.03,0.24,2.1,20,726
