Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
A.Civale,Tampa Bay Rays,New York Yankees,0,4.2,8,5,5,5,5,0,3.9,104,63,35,9,19,8,9,28,-0.256,1.23,-0.16,1.28,-2.9,14,421
L.Gil,New York Yankees,Tampa Bay Rays,1,5.2,2,1,0,3,9,0,2.75,97,64,33,12,18,4,6,69,0.179,0.87,0.13,1.06,1.7,17,421
N.Nastrini,Chicago White Sox,Philadelphia Phillies,0,3.0,6,6,5,5,3,0,7.88,86,46,24,8,14,4,8,23,-0.35,1.21,-0.05,0.3,-3.9,9,421
A.Nola,Philadelphia Phillies,Chicago White Sox,1,8.0,4,2,2,1,7,1,3.16,91,66,34,12,20,12,9,72,0.119,0.74,0.07,0.77,2.2,24,421
J.Winckowski,Boston Red Sox,Pittsburgh Pirates,0,3.1,3,1,1,0,1,0,4.2,46,29,19,1,9,5,6,51,0.082,0.91,0.05,0.85,0.8,10,421
M.Perez,Pittsburgh Pirates,Boston Red Sox,1,4.0,6,4,4,4,7,0,3.45,91,58,35,6,17,6,5,37,-0.11,1.38,-0.06,1.27,-0.9,12,421
H.Brown,Houston Astros,Washington Nationals,0,4.0,4,3,3,2,6,0,9.68,84,55,28,11,16,5,4,46,-0.156,0.7,-0.05,0.39,-1.0,12,421
M.Parker,Washington Nationals,Houston Astros,1,7.0,3,0,0,0,8,0,1.5,73,57,31,12,14,9,7,79,0.26,0.57,0.12,0.45,3.6,21,421
J.Soriano,Los Angeles Angels,Cincinnati Reds,0,6.0,3,3,0,3,7,0,3.43,92,63,33,13,17,9,5,64,-0.019,1.19,-0.01,1.0,0.3,18,421
F.Montas,Cincinnati Reds,Los Angeles Angels,1,0.2,0,0,0,1,0,0,4.19,16,11,7,1,3,1,1,51,0.014,1.15,0.01,1.09,0.2,2,421
R.Stripling,Oakland Athletics,Cleveland Guardians,0,5.0,5,3,3,1,4,1,5.34,85,55,34,5,16,5,11,48,-0.116,0.81,-0.05,0.61,-0.5,15,421
T.Bibee,Cleveland Guardians,Oakland Athletics,1,5.2,5,2,2,2,8,1,4.44,97,59,28,11,20,4,11,57,0.058,0.98,0.04,1.17,0.5,17,421
C.Irvin,Baltimore Orioles,Kansas City Royals,0,6.2,4,0,0,2,2,0,4.64,93,58,39,4,15,13,9,66,0.357,1.01,0.25,1.18,3.5,20,421
S.Lugo,Kansas City Royals,Baltimore Orioles,1,5.1,9,4,4,1,1,2,2.03,99,60,41,7,12,7,16,34,-0.119,0.8,-0.08,0.9,-1.5,16,421
C.Mize,Detroit Tigers,Minnesota Twins,0,6.0,5,0,0,3,4,0,2.95,90,56,33,6,17,6,12,63,0.264,1.07,0.16,1.07,3.1,18,421
L.Varland,Minnesota Twins,Detroit Tigers,1,2.2,3,4,4,4,2,1,9.18,74,35,21,1,13,4,4,34,-0.238,1.26,-0.1,0.92,-2.6,8,421
C.Rea,Milwaukee Brewers,St. Louis Cardinals,0,5.0,5,0,0,3,3,0,2.08,89,49,32,2,15,9,8,57,0.235,1.39,0.18,1.73,2.2,15,421
S.Gray,St Louis Cardinals,St. Louis Cardinals,0,6.1,5,2,2,1,12,0,1.04,93,64,28,16,20,6,6,66,0.048,1.1,0.02,0.9,1.1,19,421
E.Cabrera,Miami Marlins,Chicago Cubs,0,5.0,7,3,3,3,7,0,3.27,96,63,33,10,20,8,7,45,-0.016,1.5,-0.0,0.5,-0.3,15,421
K.Hendricks,Chicago Cubs,Miami Marlins,1,4.0,6,4,4,0,5,1,12.0,56,44,27,6,11,6,7,39,-0.219,0.94,-0.14,1.03,-1.8,12,421
G.Kirby,Seattle Mariners,Colorado Rockies,0,5.0,5,0,0,1,7,0,5.33,88,63,41,6,16,6,7,63,0.302,1.16,0.17,1.12,3.0,15,421
C.Quantrill,Colorado Rockies,Seattle Mariners,1,6.0,3,0,0,5,4,0,4.33,108,62,33,12,17,6,12,65,0.383,1.39,0.09,0.52,3.6,18,421
