,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
10,T.Bradley,Tampa Bay Rays,Boston Red Sox,0, 6 ,3,0,0,1,7,0,4.11,71,49,30,10,9,8,5,72,0.360,1.12,0.00,0.00,3.1,18,927
11,N.Pivetta,Boston Red Sox,Tampa Bay Rays,1, 6.2,4,2,2,1,6,0,4.14,100,67,35,15,17,8,9,63,0.186,1.06,0.00,0.00,2.3,20,927
12,R.Blanco,Houston Astros,Cleveland Guardians,0, 5 ,1,0,0,2,3,0,2.80,86,56,41,4,11,9,3,66,0.240,0.76,0.00,0.01,2.5,15,927
13,J.Cantillo,Cleveland Guardians,Houston Astros,1, 3.2,6,3,3,2,7,0,4.89,93,59,32,8,19,6,5,42,-0.142,1.09,-0.01,0.16,-1.3,11,927
14,B.Singer,Kansas City Royals,Atlanta Braves,0, 6 ,4,2,2,3,5,1,3.71,98,60,34,13,13,10,8,58,0.028,0.86,0.01,0.34,1.1,18,927
15,M.Fried,Atlanta Braves,Kansas City Royals,1, 8.2,3,0,0,2,9,0,3.25,98,63,35,9,19,10,9,85,0.483,0.93,0.66,2.10,4.0,26,927
16,R.Brasier,Los Angeles Dodgers,Colorado Rockies,0, 1 ,1,1,1,1,2,0,3.54,23,16,12,2,2,1,1,48,-0.040,1.23,-0.00,0.16,-0.5,3,927
17,C.Quantrill,Colorado Rockies,Los Angeles Dodgers,1, 3.1,7,6,6,2,0,2,4.98,73,41,30,2,9,11,5,20,-0.370,0.75,0.00,0.00,-4.4,10,927
18,S.Manaea,New York Mets,Milwaukee Brewers,0, 3.2,7,6,5,2,1,1,3.47,91,60,38,7,15,7,11,24,-0.347,0.73,-0.46,1.63,-4.4,11,927
19,F.Montas,Milwaukee Brewers,New York Mets,1, 4 ,2,2,2,3,6,1,4.84,82,52,27,4,21,3,4,53,0.065,0.82,0.00,0.04,0.1,12,927
20,C.Povich,Baltimore Orioles,Minnesota Twins,0, 5.2,2,0,0,1,2,0,5.20,79,57,41,6,10,4,13,66,0.313,1.00,0.02,0.13,2.7,17,927
21,P.Lopez,Minnesota Twins,Baltimore Orioles,1, 5.2,6,2,2,3,8,1,4.08,111,69,40,13,16,7,9,54,-0.012,0.81,-0.00,0.47,0.2,17,927
22,J.deGrom,Texas Rangers,Los Angeles Angels,0, 4 ,4,1,1,0,5,0,1.69,53,39,16,8,15,5,5,55,0.121,0.89,0.00,0.00,1.0,12,927
23,R.Detmers,Los Angeles Angels,Texas Rangers,1, 5 ,8,4,4,1,12,3,6.70,95,67,38,11,18,2,9,46,-0.195,0.70,0.00,0.00,-1.5,15,927
24,Y.Darvish,San Diego Padres,Arizona Diamondbacks,0, 5.1,3,3,3,3,4,1,3.31,80,50,25,10,15,4,10,51,0.107,1.05,0.04,0.66,0.5,16,927
25,M.Kelly,Arizona Diamondbacks,San Diego Padres,1, 5.2,8,5,5,1,8,0,4.03,99,70,45,9,16,8,9,40,-0.246,0.74,-0.43,2.16,-2.2,17,927
26,J.Sears,Oakland Athletics,Seattle Mariners,0, 6 ,4,2,2,3,4,2,4.38,102,64,35,10,19,3,15,57,-0.017,0.68,0.00,0.00,0.7,18,927
27,B.Woo,Seattle Mariners,Oakland Athletics,1, 5 ,3,0,0,1,8,0,2.89,76,49,23,14,12,6,4,68,0.258,1.05,0.00,0.00,2.2,15,927
28,M.Mikolas,St Louis Cardinals,San Francisco Giants,0, 5 ,7,3,3,1,4,1,5.35,92,69,39,8,22,6,12,44,-0.096,0.91,0.00,0.00,-0.6,15,927
29,L.Roupp,San Francisco Giants,St. Louis Cardinals,1, 3.2,9,6,6,2,4,1,3.58,97,69,38,6,25,8,8,21,-0.336,1.23,0.00,0.00,-2.7,11,927
