,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,S.Lugo,Kansas City Royals,Cleveland Guardians,0, 6 ,6,5,5,1,5,2,2.13,98,64,38,8,18,6,13,44,-0.262,1.28,-0.23,1.84,-2.2,18,604
1,T.McKenzie,Cleveland Guardians,Kansas City Royals,1, 5.1,9,5,5,2,7,3,4.16,86,52,30,10,12,3,15,35,-0.244,0.72,-0.20,0.99,-2.7,16,604
2,R.Pepiot,Tampa Bay Rays,Miami Marlins,0, 6 ,6,3,3,0,8,1,3.96,89,61,37,15,9,5,11,56,-0.073,0.56,-0.02,0.27,0.1,18,604
3,J.Luzardo,Miami Marlins,Tampa Bay Rays,1, 4.1,9,9,9,2,2,1,5.30,83,54,34,8,12,9,10,9,-0.547,1.07,-0.03,0.10,-6.1,13,604
4,J.Koenig,Milwaukee Brewers,Philadelphia Phillies,0, 1.1,1,0,0,0,2,0,1.95,15,11,5,3,3,1,2,54,0.071,0.72,0.06,0.92,0.7,4,604
5,C.Sanchez,Philadelphia Phillies,Milwaukee Brewers,1, 6 ,4,1,1,1,3,0,2.71,83,57,34,3,20,14,3,62,0.190,0.91,0.10,0.77,2.0,18,604
6,T.Glasnow,Los Angeles Dodgers,Pittsburgh Pirates,0, 6 ,3,1,1,2,9,1,2.93,97,61,27,13,21,9,4,69,0.166,0.86,0.11,0.98,2.0,18,604
7,J.Jones,Pittsburgh Pirates,Los Angeles Dodgers,1, 6 ,3,0,0,3,6,0,3.25,100,60,41,10,9,7,7,69,0.364,1.18,0.16,0.86,3.0,18,604
8,D.Peterson,New York Mets,Washington Nationals,0, 6.2,5,2,2,2,2,0,3.09,81,52,34,8,10,13,9,56,0.188,0.90,0.04,0.31,0.9,20,604
9,D.Herz,Washington Nationals,New York Mets,1, 4 ,7,4,4,2,3,1,9.00,75,48,27,6,15,6,10,33,-0.116,1.22,-0.04,0.79,-1.1,12,604
10,B.Ober,Minnesota Twins,New York Yankees,0, 5 ,3,3,3,4,2,1,4.94,89,51,30,6,15,6,10,47,-0.125,0.69,-0.08,0.73,-0.6,15,604
11,L.Gil,New York Yankees,Minnesota Twins,1, 6 ,1,0,0,3,6,0,1.82,88,53,30,9,14,3,9,73,0.291,0.82,0.17,0.78,2.9,18,604
