,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,T.Gordon,Colorado Rockies,San Francisco Giants,0, 6 ,9,4,4,0,5,0,8.80,79,56,33,8,15,9,11,43,-0.156,0.69,0.00,0.00,-1.2,18,727
1,H.Birdsong,San Francisco Giants,Colorado Rockies,1, 5 ,3,0,0,3,8,0,2.97,106,65,32,19,14,6,3,66,0.262,0.99,0.07,0.45,2.4,15,727
2,M.Lorenzen,Texas Rangers,Toronto Blue Jays,0, 0.2,5,4,4,2,1,1,3.87,40,24,15,3,6,1,5,25,-0.383,0.85,-0.15,0.57,-4.3,2,727
3,K.Gausman,Toronto Blue Jays,Texas Rangers,1, 9 ,4,3,3,3,8,0,4.44,118,81,47,13,21,9,14,72,0.145,0.77,0.01,0.07,1.3,27,727
4,M.King,San Diego Padres,Baltimore Orioles,0, 6.1,2,2,2,2,9,0,3.26,101,66,31,13,22,6,6,68,0.242,0.50,0.18,0.62,2.3,19,727
5,D.Kremer,Baltimore Orioles,San Diego Padres,1, 6 ,7,4,1,1,7,0,4.20,105,70,44,9,17,8,11,54,-0.205,0.82,-0.16,1.07,-1.3,18,727
6,S.Schwellenbach,Atlanta Braves,New York Mets,0, 7 ,2,0,0,0,11,0,4.06,89,62,30,14,18,3,9,84,0.346,0.75,0.28,1.00,3.4,21,727
7,T.Megill,New York Mets,Atlanta Braves,1, 6 ,5,4,4,2,4,3,5.20,95,65,37,13,15,6,13,48,-0.140,0.61,-0.11,0.80,-1.5,18,727
8,A.Abbott,Cincinnati Reds,Tampa Bay Rays,0, 4 ,8,4,4,2,2,2,3.38,88,60,41,9,10,3,14,30,-0.173,0.94,-0.05,0.48,-2.7,12,727
9,Z.Littell,Tampa Bay Rays,Cincinnati Reds,1, 7 ,3,0,0,1,5,0,4.18,96,60,32,12,16,5,13,75,0.335,0.82,0.10,0.42,3.3,21,727
10,C.Carrasco,Cleveland Guardians,Philadelphia Phillies,0, 3.2,6,6,6,1,5,2,5.68,86,55,34,9,12,6,6,29,-0.200,0.77,-0.13,0.82,-2.5,11,727
11,T.Phillips,Philadelphia Phillies,Cleveland Guardians,1, 9 ,4,0,0,1,4,0,1.80,105,71,46,10,15,10,14,82,0.236,0.54,0.10,0.38,4.5,27,727
12,J.Ryan,Minnesota Twins,Detroit Tigers,0, 6 ,4,3,3,1,8,0,3.69,89,56,26,13,17,8,6,59,-0.099,1.14,-0.08,1.56,-0.0,18,727
13,T.Skubal,Detroit Tigers,Minnesota Twins,1, 7 ,5,2,2,2,8,1,2.35,96,69,43,9,17,8,10,65,0.193,0.98,0.05,0.42,1.5,21,727
14,R.Feltner,Colorado Rockies,San Francisco Giants,0, 6 ,4,1,1,4,6,1,4.99,95,59,30,11,18,7,8,62,0.158,1.14,0.00,0.00,1.8,18,727
15,B.Snell,San Francisco Giants,Colorado Rockies,1, 6 ,2,0,0,2,15,0,5.10,103,66,21,28,17,0,5,81,0.360,1.17,0.08,0.45,2.8,18,727
16,J.Wrobleski,Los Angeles Dodgers,Houston Astros,0, 5.2,4,2,2,1,2,0,4.05,82,53,35,4,14,7,11,54,0.253,0.96,0.18,1.14,2.4,17,727
17,R.Blanco,Houston Astros,Los Angeles Dodgers,1, 4.1,3,4,4,3,9,1,2.95,99,60,22,17,21,1,6,47,-0.074,0.72,-0.05,0.88,-0.5,13,727
18,S.Imanaga,Chicago Cubs,Kansas City Royals,0, 5.2,6,3,3,0,3,1,2.95,87,61,43,10,8,9,9,48,0.098,0.99,0.01,0.22,0.8,17,727
19,S.Lugo,Kansas City Royals,Chicago Cubs,1, 6.1,5,6,6,2,2,1,2.66,90,60,37,7,16,13,9,39,-0.238,0.99,-0.18,1.27,-1.0,19,727
20,M.Meyer,Miami Marlins,Milwaukee Brewers,0, 4 ,4,3,3,2,3,1,3.00,85,54,39,3,12,6,5,43,-0.163,0.97,0.00,0.00,-0.9,12,727
21,A.Civale,Milwaukee Brewers,Miami Marlins,1, 5.1,7,2,2,0,3,0,4.92,87,60,39,6,15,9,10,49,0.041,0.92,0.03,1.17,0.6,16,727
22,M.Stroman,New York Yankees,Boston Red Sox,0, 3.1,9,5,3,1,0,1,3.64,60,34,26,0,8,9,9,25,-0.373,1.10,-0.36,1.76,-3.6,10,727
23,K.Crawford,Boston Red Sox,New York Yankees,1, 4.2,8,5,5,0,5,3,3.60,78,53,34,7,12,7,11,33,-0.298,1.03,-0.27,1.52,-2.9,14,727
24,B.Woo,Seattle Mariners,Chicago White Sox,0, 4 ,4,1,0,1,3,0,2.35,70,50,26,8,16,9,5,54,0.083,1.21,0.05,1.25,0.9,12,727
25,E.Fedde,Chicago White Sox,Seattle Mariners,1, 4 ,6,3,3,2,4,1,3.11,79,47,25,9,13,3,11,40,-0.178,1.10,0.00,0.00,-1.1,12,727
26,J.Irvin,Washington Nationals,St. Louis Cardinals,0, 5.1,4,2,2,1,5,1,3.44,96,62,40,8,14,5,10,56,0.282,0.86,0.04,0.21,0.8,16,727
27,K.Gibson,St Louis Cardinals,St. Louis Cardinals,0, 5 ,6,2,2,3,0,0,3.97,97,52,39,6,7,5,16,44,0.009,1.04,0.01,1.12,0.6,15,727
28,M.Gonzales,Pittsburgh Pirates,Arizona Diamondbacks,0, 2.1,7,4,4,3,1,2,3.72,67,43,28,2,13,8,5,25,-0.323,1.11,-0.19,1.10,-3.4,7,727
29,B.Pfaadt,Arizona Diamondbacks,Pittsburgh Pirates,1, 6 ,7,5,5,0,4,1,3.92,78,56,30,11,15,11,9,42,-0.233,1.01,-0.17,1.25,-2.0,18,727
30,M.Spence,Oakland Athletics,Los Angeles Angels,0, 6 ,3,1,1,2,3,1,4.47,98,64,42,9,13,12,6,63,0.257,0.98,0.00,0.01,2.0,18,727
31,T.Anderson,Los Angeles Angels,Oakland Athletics,1, 7 ,6,3,3,1,10,1,2.96,101,70,42,12,16,9,7,62,-0.027,0.71,-0.00,0.05,0.5,21,727
