Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
C.Rea,Milwaukee Brewers,Baltimore Orioles,0,5.2,5,3,3,1,6,2,2.7,87,57,33,9,15,6,10,52,-0.03,1.06,-0.02,1.16,-0.3,17,414
C.Burnes,Baltimore Orioles,Milwaukee Brewers,1,5.0,6,3,2,2,5,1,2.28,98,57,30,7,20,8,7,48,-0.069,1.42,-0.04,1.34,-0.5,15,414
T.Anderson,Los Angeles Angels,Boston Red Sox,0,4.1,4,3,3,3,4,2,1.47,93,56,33,11,12,3,10,44,-0.132,0.79,-0.08,0.77,-1.0,13,414
B.Bello,Boston Red Sox,Los Angeles Angels,1,5.1,6,2,2,2,8,1,3.92,107,72,45,11,16,7,6,54,-0.012,1.22,-0.01,1.2,0.0,16,414
M.Keller,Pittsburgh Pirates,Philadelphia Phillies,0,7.0,8,2,2,0,4,1,4.5,95,64,41,7,16,10,13,57,0.078,0.93,0.05,1.03,1.6,21,414
Z.Wheeler,Philadelphia Phillies,Pittsburgh Pirates,1,5.0,5,5,4,3,10,1,3.0,100,63,31,14,18,3,8,46,-0.359,1.41,-0.22,1.46,-2.4,15,414
K.Freeland,Colorado Rockies,Toronto Blue Jays,0,5.0,7,4,4,2,3,0,13.21,95,56,35,4,17,11,7,38,-0.169,0.72,-0.06,0.42,-1.5,15,414
J.Berrios,Toronto Blue Jays,Colorado Rockies,1,7.0,2,0,0,2,7,0,1.05,100,66,34,16,16,9,7,78,0.312,0.99,0.16,0.83,3.5,21,414
N.Cortes,New York Yankees,Cleveland Guardians,0,4.0,5,4,4,1,6,2,4.5,94,63,41,12,10,3,9,41,-0.252,1.1,-0.18,1.33,-2.0,12,414
L.Allen,Cleveland Guardians,New York Yankees,1,5.2,6,4,4,2,4,2,5.06,92,58,30,7,21,4,13,43,-0.145,0.84,-0.1,0.98,-1.1,17,414
B.Ober,Minnesota Twins,Detroit Tigers,0,6.0,3,0,0,0,3,0,6.57,84,58,37,8,13,8,10,69,0.255,0.85,0.15,0.83,2.5,18,414
J.Flaherty,Detroit Tigers,Minnesota Twins,1,6.1,6,3,3,2,8,1,4.91,100,67,30,15,22,6,11,55,-0.069,0.76,-0.04,0.83,0.1,19,414
C.Morton,Atlanta Braves,Miami Marlins,0,5.2,7,6,6,1,8,1,5.29,79,56,33,9,14,5,10,38,-0.249,1.18,-0.17,1.32,-2.1,17,414
J.Luzardo,Miami Marlins,Atlanta Braves,1,5.0,7,5,5,1,4,1,7.65,94,60,32,16,12,7,11,36,-0.254,0.86,-0.08,0.48,-2.3,15,414
C.Ragans,Kansas City Royals,New York Mets,0,6.0,5,0,0,1,8,0,1.93,99,62,35,12,15,5,9,69,0.359,1.28,0.24,1.4,3.1,18,414
J.Butto,New York Mets,Kansas City Royals,1,6.0,2,0,0,1,9,0,0.75,91,54,30,15,9,1,9,76,0.359,1.01,0.18,0.82,3.1,18,414
B.Snell,San Francisco Giants,Tampa Bay Rays,0,4.0,6,7,7,2,4,2,12.86,78,48,26,12,10,6,8,24,-0.372,0.68,-0.18,0.54,-5.0,12,414
S.Armstrong,Tampa Bay Rays,San Francisco Giants,1,2.0,2,1,1,0,5,0,5.4,30,23,8,5,10,1,2,53,-0.006,0.91,-0.0,0.78,0.0,6,414
G.Ashcraft,Cincinnati Reds,Chicago White Sox,0,5.2,5,2,1,2,8,0,4.15,104,66,37,13,16,7,7,59,0.084,0.91,0.05,0.85,0.7,17,414
M.Soroka,Chicago White Sox,Cincinnati Reds,1,4.2,5,5,5,6,4,1,6.98,91,48,28,5,15,8,7,32,-0.201,0.95,-0.05,0.41,-1.7,14,414
N.Eovaldi,Texas Rangers,Houston Astros,0,6.0,8,5,5,2,3,2,2.92,87,56,33,10,13,10,12,37,-0.244,0.65,-0.15,0.67,-1.9,18,414
C.Javier,Houston Astros,Texas Rangers,1,7.0,5,2,2,2,5,1,1.54,89,62,34,12,16,3,17,62,0.198,0.86,0.08,0.61,1.6,21,414
T.Williams,Washington Nationals,Oakland Athletics,0,5.1,6,3,3,1,7,0,3.45,78,54,27,9,18,6,7,50,0.138,0.83,0.07,0.71,0.4,16,414
A.Wood,Oakland Athletics,Washington Nationals,1,4.1,7,4,4,4,4,1,8.1,100,57,30,10,17,5,10,33,-0.208,1.13,-0.1,0.88,-2.1,13,414
M.Mikolas,St Louis Cardinals,Arizona Diamondbacks,0,4.2,4,5,5,2,3,0,5.82,75,43,29,4,10,7,7,37,-0.038,0.99,-0.02,0.86,-0.2,14,414
Z.Gallen,Arizona Diamondbacks,St. Louis Cardinals,1,6.0,4,0,0,2,7,0,1.64,90,52,34,9,9,6,8,69,0.307,1.14,0.17,1.03,3.1,18,414
J.Assad,Chicago Cubs,Seattle Mariners,0,5.2,4,2,2,1,6,1,2.16,87,56,35,9,12,5,9,58,0.097,1.0,0.06,0.94,0.8,17,414
L.Castillo,Seattle Mariners,Chicago Cubs,1,6.0,7,3,2,0,9,1,5.82,103,71,37,19,15,6,9,57,-0.083,0.72,-0.04,0.57,-0.1,18,414
Y.Darvish,San Diego Padres,Los Angeles Dodgers,0,5.0,4,3,3,2,2,1,4.18,92,58,43,6,9,2,15,47,-0.117,0.88,-0.07,0.9,-0.3,15,414
J.Paxton,Los Angeles Dodgers,San Diego Padres,1,5.0,3,3,3,8,1,1,2.81,95,50,26,7,17,7,7,42,0.021,1.13,0.01,1.41,0.7,15,414
