Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
K.Tyler,Miami Marlins,Philadelphia Phillies,0,4.2,4,1,1,2,4,0,3.38,81,50,35,8,7,7,6,54,0.099,1.45,0.0,0.02,1.3,14,628
C.Sanchez,Philadelphia Phillies,Miami Marlins,1,9.0,3,0,0,0,9,0,2.41,101,73,39,16,18,14,6,90,0.656,1.18,0.29,0.85,4.6,27,628
M.Parker,Washington Nationals,Tampa Bay Rays,0,5.0,6,2,2,1,5,1,3.32,92,59,38,8,13,6,10,51,-0.029,0.82,-0.01,0.48,0.3,15,628
Z.Eflin,Tampa Bay Rays,Washington Nationals,1,6.0,4,0,0,1,6,0,3.92,93,66,40,10,16,6,10,69,0.326,1.18,0.1,0.6,2.8,18,628
M.Scherzer,Texas Rangers,Baltimore Orioles,0,5.1,4,2,2,2,4,1,1.74,77,53,33,10,10,3,13,54,-0.012,0.9,-0.0,0.34,0.5,16,628
A.Suarez,Baltimore Orioles,Texas Rangers,1,6.0,3,0,0,0,2,0,2.43,87,49,38,5,6,7,12,68,0.334,0.89,0.21,0.92,2.7,18,628
M.Stroman,New York Yankees,Toronto Blue Jays,0,4.1,5,3,3,3,3,0,3.29,88,52,30,8,14,7,8,41,-0.154,1.17,-0.1,1.22,-1.2,13,628
Y.Kikuchi,Toronto Blue Jays,New York Yankees,1,5.0,4,4,4,1,7,1,4.18,84,51,24,14,13,6,6,49,-0.312,1.14,-0.06,0.34,-1.6,15,628
R.Vasquez,San Diego Padres,Boston Red Sox,0,4.0,5,1,1,1,1,0,4.88,59,39,24,6,9,3,13,48,0.071,1.19,0.04,1.15,0.7,12,628
N.Pivetta,Boston Red Sox,San Diego Padres,1,4.0,7,5,5,1,4,1,4.52,73,50,33,4,13,6,9,31,-0.223,1.01,-0.12,0.93,-1.8,12,628
D.Hudson,Colorado Rockies,Chicago White Sox,0,5.0,6,5,5,5,3,0,5.84,78,40,21,8,11,10,5,33,-0.29,1.43,-0.0,0.01,-1.4,15,628
D.Thorpe,Chicago White Sox,Colorado Rockies,1,6.0,2,2,2,1,4,1,4.43,88,59,35,10,14,7,9,63,0.004,0.95,0.0,0.0,0.9,18,628
R.Blanco,Houston Astros,New York Mets,0,5.2,6,6,3,3,5,3,2.49,98,65,40,12,13,7,11,41,-0.344,1.18,-0.15,0.85,-3.3,17,628
J.Quintana,New York Mets,Houston Astros,1,4.0,6,2,2,3,7,1,4.57,93,54,30,6,18,3,8,46,-0.081,1.16,-0.04,0.86,-0.5,12,628
M.Perez,Pittsburgh Pirates,Atlanta Braves,0,4.0,8,6,6,2,4,1,5.28,92,63,41,11,11,5,10,24,-0.286,0.66,-0.14,0.52,-3.9,12,628
C.Morton,Atlanta Braves,Pittsburgh Pirates,1,6.1,3,0,0,1,7,0,3.89,104,66,30,15,21,10,5,73,0.203,0.6,0.14,0.69,2.9,19,628
T.McKenzie,Cleveland Guardians,Kansas City Royals,0,2.1,5,5,5,3,3,2,5.11,58,29,14,4,11,3,5,27,-0.339,0.92,-0.21,0.97,-4.1,7,628
A.Marsh,Kansas City Royals,Cleveland Guardians,1,6.0,4,1,1,2,5,1,4.19,91,55,32,4,19,5,8,63,0.119,0.86,0.09,1.06,2.0,18,628
J.Taillon,Chicago Cubs,Milwaukee Brewers,0,6.0,4,4,3,1,5,1,3.03,90,60,34,8,17,5,12,54,-0.217,0.97,-0.06,0.45,-0.9,18,628
C.Rea,Milwaukee Brewers,Chicago Cubs,1,5.1,3,2,2,2,8,1,3.61,97,61,28,14,19,6,4,60,0.026,1.14,0.02,1.33,0.6,16,628
F.Montas,Cincinnati Reds,St. Louis Cardinals,0,6.0,2,1,1,3,5,0,4.23,98,58,35,15,8,7,7,66,0.175,0.86,0.06,0.47,2.1,18,628
A.Pallante,St Louis Cardinals,St. Louis Cardinals,0,5.1,4,0,0,3,5,0,4.5,88,48,32,6,10,9,5,62,0.225,1.52,0.14,1.52,2.1,16,628
K.Maeda,Detroit Tigers,Los Angeles Angels,0,5.1,6,2,2,1,4,1,5.76,87,52,30,7,15,6,10,51,0.059,1.05,0.01,0.26,0.5,16,628
Z.Plesac,Los Angeles Angels,Detroit Tigers,1,2.2,1,2,2,4,3,0,8.25,57,29,17,6,6,2,4,47,-0.146,1.17,-0.01,0.18,-1.3,8,628
J.Sears,Oakland Athletics,Arizona Diamondbacks,0,6.0,5,3,3,1,6,1,5.0,83,57,33,10,14,5,12,55,-0.032,0.94,0.0,0.01,-0.0,18,628
S.Cecconi,Arizona Diamondbacks,Oakland Athletics,1,4.0,5,3,3,2,7,0,5.81,88,58,28,18,12,4,6,45,-0.139,1.15,-0.05,0.75,-1.0,12,628
B.Ober,Minnesota Twins,Seattle Mariners,0,6.0,2,1,1,3,9,0,4.3,88,59,29,9,21,4,6,70,0.178,0.99,0.12,1.14,1.7,18,628
L.Gilbert,Seattle Mariners,Minnesota Twins,1,6.0,4,2,2,0,3,1,2.72,92,57,38,12,7,7,12,59,-0.031,0.96,-0.02,1.03,0.7,18,628
L.Knack,Los Angeles Dodgers,San Francisco Giants,0,4.2,5,1,1,0,7,1,2.08,76,49,25,9,15,2,10,57,0.075,0.92,0.04,0.91,0.9,14,628
L.Webb,San Francisco Giants,Los Angeles Dodgers,1,7.0,5,2,2,3,6,0,3.12,93,62,34,5,23,14,4,62,0.125,1.13,0.05,0.74,1.3,21,628
