,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,M.Mikolas,St Louis Cardinals,Detroit Tigers,0, 6 ,6,3,3,0,4,1,5.68,101,67,34,6,27,6,14,52,-0.054,0.76,-0.03,0.59,0.1,18,501
1,K.Maeda,Detroit Tigers,St. Louis Cardinals,1, 6 ,4,1,1,0,5,1,5.02,79,52,26,9,17,4,11,65,0.259,0.98,0.17,1.05,2.1,18,501
2,Z.Eflin,Tampa Bay Rays,Milwaukee Brewers,0, 5.2,6,3,3,0,6,1,4.17,88,57,25,12,20,8,9,51,-0.064,0.82,-0.03,0.57,-0.2,17,501
3,C.Rea,Milwaukee Brewers,Tampa Bay Rays,1, 6 ,4,0,0,2,5,0,2.67,99,64,31,8,25,9,9,67,0.341,1.10,0.24,1.27,3.1,18,501
4,B.Ober,Minnesota Twins,Chicago White Sox,0, 6 ,6,4,4,0,3,1,4.55,82,58,36,7,15,8,12,47,-0.125,0.75,-0.08,0.78,-0.8,18,501
5,C.Flexen,Chicago White Sox,Minnesota Twins,1, 5 ,4,2,2,2,4,1,4.85,92,54,32,7,15,4,10,53,0.074,0.85,0.01,0.11,0.6,15,501
6,S.Lugo,Kansas City Royals,Toronto Blue Jays,0, 7 ,2,1,1,2,8,1,1.60,101,62,30,5,27,8,7,75,0.326,0.90,0.22,1.02,2.5,21,501
7,C.Bassitt,Toronto Blue Jays,Kansas City Royals,1, 6 ,4,3,3,1,4,0,5.45,92,62,41,6,15,11,7,55,-0.059,0.96,-0.03,0.86,0.0,18,501
8,Q.Priester,Pittsburgh Pirates,Oakland Athletics,0, 6 ,5,3,2,4,3,2,3.31,97,59,34,10,15,13,8,51,-0.095,0.61,-0.04,0.47,-0.2,18,501
9,R.Stripling,Oakland Athletics,Pittsburgh Pirates,1, 6 ,3,0,0,0,2,0,4.24,79,58,34,7,17,10,11,68,0.309,0.97,0.14,0.73,2.8,18,501
10,C.Sale,Atlanta Braves,Seattle Mariners,0, 5 ,6,1,1,0,9,0,3.44,100,71,32,21,18,7,5,60,0.176,0.76,0.12,0.89,1.4,15,501
11,E.Hancock,Seattle Mariners,Atlanta Braves,1, 3.2,5,5,1,4,4,0,4.75,77,47,27,11,9,5,8,39,-0.224,1.29,-0.14,1.38,-2.4,11,501
12,Z.Wheeler,Philadelphia Phillies,Los Angeles Angels,0, 5 ,5,1,1,1,6,1,1.91,106,67,40,11,16,5,10,58,0.208,1.18,0.14,1.36,1.7,15,501
13,P.Sandoval,Los Angeles Angels,Philadelphia Phillies,1, 5 ,4,2,2,2,10,0,5.91,102,63,26,10,27,3,6,59,0.052,1.07,0.01,0.51,0.7,15,501
14,G.Ashcraft,Cincinnati Reds,San Diego Padres,0, 6 ,5,2,0,2,4,0,3.63,99,59,37,9,13,10,10,60,0.088,1.33,0.06,1.40,1.0,18,501
15,J.Musgrove,San Diego Padres,Cincinnati Reds,1, 6 ,4,2,2,0,9,1,6.37,87,59,33,12,14,8,4,65,0.088,0.90,0.04,0.75,1.0,18,501
16,L.Gil,New York Yankees,Baltimore Orioles,0, 6.1,2,0,0,1,5,0,3.19,95,58,34,8,16,4,12,73,0.344,1.01,0.28,1.38,2.9,19,501
17,C.Burnes,Baltimore Orioles,New York Yankees,1, 6 ,4,2,2,1,6,1,2.61,95,61,30,13,18,11,4,61,0.029,0.85,0.02,1.17,0.9,18,501
18,D.Hudson,Colorado Rockies,Miami Marlins,0, 5.2,5,2,2,2,2,0,5.93,78,51,31,6,14,12,8,51,0.022,0.97,0.00,0.24,0.8,17,501
19,R.Munoz,Miami Marlins,Colorado Rockies,1, 6 ,3,1,1,2,7,0,2.45,82,55,30,12,13,5,9,67,0.252,1.03,0.02,0.15,2.2,18,501
20,E.Miller,San Francisco Giants,Boston Red Sox,0, 1 ,0,0,0,2,1,0,5.14,18,10,4,2,4,1,0,52,0.050,1.47,0.03,1.22,0.5,3,501
21,K.Crawford,Boston Red Sox,San Francisco Giants,1, 7 ,4,2,2,2,6,1,1.56,92,61,36,10,15,7,12,65,0.152,0.98,0.09,0.99,1.8,21,501
22,S.Imanaga,Chicago Cubs,New York Mets,0, 7 ,3,0,0,1,7,0,0.78,87,58,36,14,8,7,9,77,0.489,1.11,0.36,1.36,3.6,21,501
23,J.Butto,New York Mets,Chicago Cubs,1, 6 ,4,1,1,2,6,0,2.57,95,57,33,13,11,6,9,64,0.188,1.05,0.11,1.00,2.1,18,501
24,T.Williams,Washington Nationals,Texas Rangers,0, 5 ,5,0,0,4,3,0,2.27,79,45,25,6,14,10,6,56,0.309,1.82,0.15,1.50,2.7,15,501
25,A.Heaney,Texas Rangers,Washington Nationals,1, 7 ,4,1,1,0,4,0,5.10,74,50,28,5,17,9,10,69,0.269,0.91,0.16,0.91,2.7,21,501
26,T.McKenzie,Cleveland Guardians,Houston Astros,0, 7 ,5,2,2,1,6,1,4.34,90,59,32,12,15,8,11,64,0.098,1.20,0.07,1.48,1.6,21,501
27,J.Verlander,Houston Astros,Cleveland Guardians,1, 7 ,6,2,2,3,2,1,2.08,97,58,38,8,12,6,16,56,0.098,0.99,0.03,0.49,1.6,21,501
28,Y.Yamamoto,Los Angeles Dodgers,Arizona Diamondbacks,0, 6 ,5,0,0,2,5,0,2.91,94,63,38,11,14,11,6,65,0.160,0.49,0.12,0.64,3.1,18,501
29,J.Montgomery,Arizona Diamondbacks,Los Angeles Dodgers,1, 3 ,6,6,6,3,1,2,5.63,63,38,26,3,9,6,7,21,-0.346,0.60,-0.19,0.56,-4.4,9,501
