,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,E.Fedde,Chicago White Sox,Cleveland Guardians,0, 6 ,3,1,1,3,3,0,3.13,91,54,40,7,7,7,11,62,0.143,1.00,0.00,0.00,1.9,18,703
1,G.Williams,Cleveland Guardians,Chicago White Sox,1, 4 ,7,5,5,2,2,0,11.25,74,46,29,6,11,4,13,28,-0.334,0.88,-0.18,0.79,-3.1,12,703
2,B.Bello,Boston Red Sox,Miami Marlins,0, 6.2,7,1,1,1,7,0,5.19,91,61,35,11,15,10,9,62,0.297,1.32,0.16,1.22,2.3,20,703
3,T.Rogers,Miami Marlins,Boston Red Sox,1, 3 ,5,2,2,3,6,0,4.91,84,52,29,11,12,5,3,44,-0.066,1.53,0.00,0.00,-0.4,9,703
4,M.Mikolas,St Louis Cardinals,Pittsburgh Pirates,0, 6 ,5,2,2,0,4,0,5.19,87,61,35,6,20,8,10,58,0.010,1.05,0.01,1.15,1.0,18,703
5,J.Jones,Pittsburgh Pirates,St. Louis Cardinals,1, 5 ,4,1,1,2,5,0,3.56,78,52,26,10,16,4,9,58,0.125,1.12,0.05,0.76,1.5,15,703
6,C.Scott,New York Mets,Washington Nationals,0, 5.2,6,4,4,2,2,1,4.32,99,65,44,6,15,9,11,41,-0.032,0.87,-0.02,0.73,-1.2,17,703
7,M.Parker,Washington Nationals,New York Mets,1, 6 ,5,5,5,0,5,3,3.61,84,61,36,13,12,6,12,47,-0.214,0.58,-0.06,0.26,-2.1,18,703
8,A.Abbott,Cincinnati Reds,New York Yankees,0, 6.1,3,1,1,4,2,0,3.28,98,60,32,5,23,7,13,61,0.304,1.00,0.09,0.51,2.8,19,703
9,C.Rodon,New York Yankees,Cincinnati Reds,1, 5.1,3,3,3,2,8,2,4.45,95,57,26,15,16,1,10,56,-0.102,0.60,-0.06,0.61,-0.6,16,703
10,R.Blanco,Houston Astros,Toronto Blue Jays,0, 5.2,4,2,2,2,4,0,2.53,99,62,41,7,14,7,9,55,0.185,1.07,0.09,0.91,1.5,17,703
11,Y.Kikuchi,Toronto Blue Jays,Houston Astros,1, 5.2,5,2,2,2,5,1,4.12,95,59,38,10,11,5,12,54,0.005,1.16,0.00,0.25,0.5,17,703
12,J.Hicks,San Francisco Giants,Atlanta Braves,0, 5 ,8,3,3,2,6,0,3.47,89,59,28,17,14,5,11,43,-0.073,0.96,-0.03,0.74,-0.4,15,703
13,C.Sale,Atlanta Braves,San Francisco Giants,1, 6 ,3,1,1,2,9,0,2.71,103,69,36,13,20,5,7,69,0.273,1.05,0.18,1.12,2.1,18,703
14,Z.Wheeler,Philadelphia Phillies,Chicago Cubs,0, 6 ,5,2,2,2,7,0,2.74,102,67,38,13,16,7,9,59,0.103,1.09,0.04,0.70,1.1,18,703
15,S.Imanaga,Chicago Cubs,Philadelphia Phillies,1, 6 ,6,3,3,1,8,2,3.16,86,62,38,13,11,6,10,55,-0.089,1.06,-0.02,0.34,0.1,18,703
16,A.Mazur,San Diego Padres,Texas Rangers,0, 4 ,7,4,4,0,4,0,7.52,74,46,26,7,13,3,12,36,-0.289,1.03,-0.17,1.03,-2.1,12,703
17,J.Gray,Texas Rangers,San Diego Padres,1, 4 ,7,3,3,2,2,1,3.92,77,51,36,6,9,5,12,36,-0.153,1.19,-0.03,0.46,-1.1,12,703
18,R.Pepiot,Tampa Bay Rays,Kansas City Royals,0, 4 ,4,2,2,3,0,0,4.40,87,53,35,9,9,3,12,43,-0.037,1.13,-0.01,0.77,0.0,12,703
19,M.Wacha,Kansas City Royals,Tampa Bay Rays,1, 6 ,2,1,1,3,8,1,3.74,97,59,27,17,15,7,6,69,0.253,1.13,0.17,1.24,2.0,18,703
20,K.Montero,Detroit Tigers,Minnesota Twins,0, 6.1,6,2,2,1,4,1,6.60,80,54,28,8,18,7,13,56,0.132,0.70,0.02,0.15,0.9,19,703
21,D.Festa,Minnesota Twins,Detroit Tigers,1, 5 ,9,7,7,0,6,3,10.80,81,59,34,12,13,5,13,27,-0.340,0.71,-0.24,0.83,-4.6,15,703
