,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
19,Z.Matthews,Minnesota Twins,St. Louis Cardinals,1, 5 ,4,1,1,0,7,1,3.00,86,57,32,11,14,5,7,62,0.145,1.02,0.13,1.52,1.5,15,825
20,F.Montas,Milwaukee Brewers,Oakland Athletics,0, 6 ,5,4,4,2,7,0,4.64,106,68,41,14,13,10,6,51,-0.266,1.06,-0.19,1.27,-1.2,18,825
21,J.Estes,Oakland Athletics,Milwaukee Brewers,1, 5.2,2,2,2,1,5,1,4.37,82,58,34,6,18,1,13,61,0.052,0.70,0.00,0.00,0.7,17,825
22,J.Lopez,Tampa Bay Rays,Los Angeles Dodgers,0, 5 ,2,1,1,2,6,1,5.23,72,47,24,9,14,2,9,63,0.117,1.07,0.02,0.32,1.5,15,825
23,G.Stone,Los Angeles Dodgers,Tampa Bay Rays,1, 7 ,3,1,1,2,7,1,3.33,80,53,26,13,14,6,11,72,0.251,1.14,0.20,1.52,2.5,21,825
24,J.Quintana,New York Mets,San Diego Padres,0, 6.1,4,0,0,2,0,0,4.36,95,57,40,3,14,14,8,63,0.308,1.30,0.22,1.58,2.6,19,825
25,M.Perez,San Diego Padres,New York Mets,1, 3.2,4,1,1,3,1,1,4.60,79,44,27,7,10,7,7,47,0.007,0.92,0.01,1.27,0.2,11,825
26,R.Ray,San Francisco Giants,Seattle Mariners,0, 3 ,1,1,1,3,4,0,4.70,60,35,18,8,9,1,4,54,0.055,1.33,0.01,0.58,0.3,9,825
27,B.Woo,Seattle Mariners,San Francisco Giants,1, 7 ,4,2,1,0,7,1,2.05,94,69,37,13,19,8,10,70,0.153,0.83,0.07,0.61,1.1,21,825
28,Y.Kikuchi,Houston Astros,Baltimore Orioles,0, 5.2,2,3,3,3,4,1,4.39,98,61,34,10,17,5,10,54,-0.092,0.98,-0.06,1.02,-0.4,17,825
29,D.Kremer,Baltimore Orioles,Houston Astros,1, 6 ,7,3,3,2,5,0,4.31,92,61,41,5,15,7,12,49,-0.057,0.94,-0.05,1.35,-0.2,18,825
