,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
19,L.Allen,Cleveland Guardians,Oakland Athletics,1, 5.1,5,3,3,3,4,2,5.06,93,59,32,9,18,6,10,47,-0.037,0.97,-0.03,1.14,0.0,16,420
20,P.Sandoval,Los Angeles Angels,Cincinnati Reds,0, 4 ,6,7,7,5,6,1,6.75,83,46,22,9,15,4,6,23,-0.399,0.77,-0.21,0.69,-4.8,12,420
21,G.Ashcraft,Cincinnati Reds,Los Angeles Angels,1, 5 ,5,5,5,3,4,1,5.24,88,53,35,7,11,11,5,38,-0.084,0.87,-0.05,0.81,-1.7,15,420
22,C.Burnes,Baltimore Orioles,Kansas City Royals,0, 5.2,4,3,3,1,4,1,2.76,98,62,38,9,15,6,11,52,0.058,0.27,0.04,0.31,-0.0,17,420
23,C.Ragans,Kansas City Royals,Baltimore Orioles,1, 1.2,9,7,7,0,4,0,4.32,62,47,30,9,8,4,6,13,-0.399,1.00,-0.27,1.15,-6.2,5,420
24,N.Eovaldi,Texas Rangers,Atlanta Braves,0, 5.1,5,3,3,6,6,0,3.30,105,62,32,15,15,9,4,46,-0.092,1.30,-0.06,1.31,-0.7,16,420
25,C.Morton,Atlanta Braves,Texas Rangers,1, 6 ,4,2,2,2,4,0,4.70,91,53,32,5,16,10,8,58,0.176,1.17,0.12,1.37,1.3,18,420
26,R.Munoz,Miami Marlins,Chicago Cubs,0, 5 ,2,2,2,1,7,2,3.60,77,48,26,8,14,5,5,61,0.054,0.80,0.01,0.30,0.7,15,420
27,S.Imanaga,Chicago Cubs,Miami Marlins,1, 6 ,5,3,2,0,5,1,0.84,92,64,44,15,5,10,8,57,-0.041,0.89,-0.03,0.96,0.3,18,420
28,L.Castillo,Seattle Mariners,Colorado Rockies,0, 7 ,2,0,0,1,9,0,4.40,96,67,39,17,11,5,9,81,0.268,0.54,0.13,0.45,4.2,21,420
29,D.Hudson,Colorado Rockies,Seattle Mariners,1, 4 ,7,4,4,5,1,1,5.06,91,46,27,7,12,9,8,28,-0.107,1.05,-0.03,0.44,-1.0,12,420
30,J.Berrios,Toronto Blue Jays,San Diego Padres,0, 6 ,5,0,0,2,6,0,0.85,91,63,36,4,23,7,10,66,0.236,0.95,0.13,0.90,3.0,18,420
31,R.Vasquez,San Diego Padres,Toronto Blue Jays,1, 5 ,5,4,1,1,3,1,1.80,97,59,36,4,19,7,10,49,-0.222,0.68,-0.13,0.65,-1.5,15,420
