,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,N.Pivetta,Boston Red Sox,St. Louis Cardinals,0, 6 ,1,1,1,0,8,1,3.04,72,51,27,8,16,3,8,74,0.168,0.51,0.07,0.33,2.1,18,519
1,M.Liberatore,St Louis Cardinals,St. Louis Cardinals,0, 3 ,6,4,4,1,3,1,5.40,70,44,28,9,7,7,5,33,-0.185,0.90,-0.07,0.56,-2.1,9,519
2,G.Kirby,Seattle Mariners,Baltimore Orioles,0, 6 ,9,5,5,0,3,2,3.99,83,60,41,9,10,11,13,37,-0.292,0.57,-0.20,0.64,-2.1,18,519
3,C.Burnes,Baltimore Orioles,Seattle Mariners,1, 6 ,7,1,1,1,11,0,2.56,94,63,32,18,13,7,5,64,0.153,0.86,0.11,1.02,1.9,18,519
4,C.Flexen,Chicago White Sox,New York Yankees,0, 4 ,8,7,7,1,4,2,5.48,79,56,36,8,12,7,9,21,-0.403,1.08,-0.02,0.10,-4.9,12,519
5,C.Rodon,New York Yankees,Chicago White Sox,1, 6 ,4,2,2,2,6,1,3.27,99,60,24,23,13,3,12,60,0.078,0.93,0.05,0.96,1.1,18,519
6,T.Williams,Washington Nationals,Philadelphia Phillies,0, 4.1,5,3,3,1,3,0,2.35,97,60,36,9,15,4,11,43,-0.013,0.97,-0.01,0.69,0.1,13,519
7,A.Nola,Philadelphia Phillies,Washington Nationals,1, 7 ,2,3,2,3,5,2,3.05,101,64,37,14,13,9,9,65,-0.026,0.73,-0.02,0.72,0.6,21,519
8,A.Civale,Tampa Bay Rays,Toronto Blue Jays,0, 5.1,6,5,4,4,3,1,5.92,96,54,32,6,16,9,8,37,-0.128,0.74,-0.07,0.67,-1.4,16,519
9,A.Manoah,Toronto Blue Jays,Tampa Bay Rays,1, 7 ,1,0,0,1,7,0,3.00,103,69,39,10,20,4,11,81,0.331,0.89,0.10,0.43,3.5,21,519
