,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
12,M.Soroka,Chicago White Sox,Tampa Bay Rays,0, 5 ,3,4,3,4,4,1,6.34,102,59,33,12,14,7,6,47,-0.201,0.70,-0.01,0.06,-1.5,15,507
13,Z.Eflin,Tampa Bay Rays,Chicago White Sox,1, 7 ,6,1,1,0,3,1,3.75,94,65,43,3,19,9,17,64,0.254,0.64,0.12,0.50,2.5,21,507
14,J.Verlander,Houston Astros,New York Yankees,0, 5 ,8,7,7,3,2,3,4.43,97,66,48,5,13,3,18,22,-0.349,0.60,-0.08,0.24,-4.4,15,507
15,L.Gil,New York Yankees,Houston Astros,1, 6 ,1,1,1,4,5,1,2.92,97,57,37,7,13,5,9,67,0.137,0.63,0.10,0.74,2.1,18,507
16,K.Crawford,Boston Red Sox,Atlanta Braves,0, 6 ,5,2,2,2,6,1,1.75,87,58,32,17,9,3,12,58,0.088,0.83,0.05,0.78,1.3,18,507
17,R.Lopez,Atlanta Braves,Boston Red Sox,1, 5.1,6,2,1,4,5,0,1.53,91,54,28,8,18,6,11,51,0.010,1.41,0.01,1.57,0.7,16,507
18,R.Vasquez,San Diego Padres,Chicago Cubs,0, 4.1,5,1,1,0,6,1,4.50,83,60,35,10,15,6,5,55,0.088,0.81,0.05,0.80,1.2,13,507
19,S.Imanaga,Chicago Cubs,San Diego Padres,1, 7 ,7,2,2,1,8,1,1.08,102,66,36,19,11,6,13,62,0.002,1.32,0.00,1.63,1.8,21,507
20,C.Rea,Milwaukee Brewers,Kansas City Royals,0, 4.2,7,4,4,1,2,0,3.29,65,45,27,4,14,9,10,35,-0.291,1.18,-0.20,1.37,-1.7,14,507
21,S.Lugo,Kansas City Royals,Milwaukee Brewers,1, 6.2,6,3,3,1,5,2,1.92,77,54,30,5,19,10,11,54,0.106,0.82,0.07,0.90,1.3,20,507
22,E.Hancock,Seattle Mariners,Minnesota Twins,0, 4 ,4,4,4,2,0,1,5.24,76,46,29,5,12,4,12,36,-0.264,0.85,-0.17,0.91,-1.9,12,507
23,B.Ober,Minnesota Twins,Seattle Mariners,1, 5 ,3,2,2,1,7,1,4.42,84,58,33,12,13,3,7,59,0.048,0.77,0.03,0.91,0.6,15,507
24,J.Butto,New York Mets,St. Louis Cardinals,0, 5 ,5,3,3,3,3,1,3.00,89,47,34,4,9,8,8,45,-0.093,0.78,-0.05,0.66,-0.4,15,507
25,M.Mikolas,St Louis Cardinals,St. Louis Cardinals,0, 4 ,9,6,6,0,3,1,6.43,75,54,30,8,15,8,10,23,-0.446,0.99,-0.18,0.67,-3.5,12,507
26,K.Harrison,San Francisco Giants,Colorado Rockies,0, 7 ,4,0,0,2,2,0,3.20,86,56,37,4,15,15,8,69,0.335,0.75,0.13,0.48,4.2,21,507
27,D.Hudson,Colorado Rockies,San Francisco Giants,1, 3.2,5,4,4,5,2,0,6.35,95,56,34,5,17,10,3,32,-0.050,1.18,-0.01,0.20,-0.3,11,507
28,E.Cabrera,Miami Marlins,Los Angeles Dodgers,0, 2 ,1,4,4,4,1,1,7.17,58,32,19,7,6,1,5,35,-0.291,0.94,-0.03,0.14,-2.9,6,507
29,Y.Yamamoto,Los Angeles Dodgers,Miami Marlins,1, 8 ,5,2,2,0,5,2,2.79,97,73,42,16,15,13,11,69,0.086,0.32,0.06,0.39,2.3,24,507
