,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,X.Curry,Cleveland Guardians,Boston Red Sox,0, 5 ,2,0,0,1,3,0,0.00,73,48,30,7,11,4,10,65,0.289,0.96,0.21,1.14,2.7,15,415
1,K.Crawford,Boston Red Sox,Cleveland Guardians,1, 5.2,2,0,0,0,6,0,0.42,92,63,45,5,13,4,9,71,0.331,0.99,0.19,0.95,3.0,17,415
2,L.Varland,Minnesota Twins,Baltimore Orioles,0, 5 ,11,6,4,0,6,2,8.36,94,66,43,8,15,8,13,31,-0.334,0.88,-0.17,0.75,-3.5,15,415
3,C.Irvin,Baltimore Orioles,Minnesota Twins,1, 4.2,6,2,2,0,4,1,6.75,82,58,35,2,21,6,9,48,0.061,0.99,0.04,1.03,0.2,14,415
4,M.Lorenzen,Texas Rangers,Detroit Tigers,0, 5 ,3,0,0,5,4,0,0.00,79,46,22,7,17,6,5,60,0.293,1.53,0.18,1.56,2.6,15,415
5,R.Olson,Detroit Tigers,Texas Rangers,1, 6.1,6,1,1,1,8,0,3.86,95,63,31,17,15,9,7,64,0.190,1.16,0.13,1.27,2.1,19,415
6,K.Harrison,San Francisco Giants,Miami Marlins,0, 6 ,8,3,3,1,2,1,4.70,85,63,42,7,14,8,15,45,-0.058,0.73,-0.03,0.55,0.2,18,415
7,E.Cabrera,Miami Marlins,San Francisco Giants,1, 6 ,5,1,1,1,10,0,1.50,91,62,24,17,21,5,6,67,0.252,1.11,0.07,0.49,2.2,18,415
8,C.Quantrill,Colorado Rockies,Philadelphia Phillies,0, 6 ,4,1,1,2,1,0,5.57,90,53,34,8,11,12,8,59,0.225,0.93,0.08,0.54,2.1,18,415
9,A.Nola,Philadelphia Phillies,Colorado Rockies,1, 7.1,4,1,1,1,9,1,3.47,99,69,39,12,18,8,9,74,0.313,1.02,0.18,0.98,2.6,22,415
10,P.Sandoval,Los Angeles Angels,Tampa Bay Rays,0, 5 ,4,1,1,2,3,0,4.67,93,59,37,9,13,10,6,56,0.118,1.27,0.07,1.22,1.5,15,415
11,Z.Eflin,Tampa Bay Rays,Los Angeles Angels,1, 6.1,6,0,0,0,5,0,4.63,76,54,32,4,18,7,12,66,0.190,1.09,0.11,1.04,2.1,19,415
12,L.Gil,New York Yankees,Toronto Blue Jays,0, 5 ,3,3,3,7,6,0,3.86,99,51,28,14,9,6,4,48,-0.118,1.25,-0.09,1.53,-0.5,15,415
13,C.Bassitt,Toronto Blue Jays,New York Yankees,1, 6.1,4,1,1,2,5,0,4.03,97,62,34,4,24,6,10,64,0.263,1.19,0.16,1.21,2.3,19,415
14,M.Perez,Pittsburgh Pirates,New York Mets,0, 5.2,6,3,3,2,1,0,2.55,86,51,30,4,17,4,17,44,0.061,1.38,0.04,1.54,0.6,17,415
15,A.Houser,New York Mets,Pittsburgh Pirates,1, 5.1,2,2,2,5,5,0,4.70,95,56,27,10,19,11,2,56,0.122,1.27,0.07,1.16,1.6,16,415
16,S.Lugo,Kansas City Royals,Chicago White Sox,0, 7 ,4,0,0,1,4,0,1.05,99,64,36,8,20,6,14,72,0.454,1.12,0.30,1.23,3.7,21,415
17,N.Nastrini,Chicago White Sox,Kansas City Royals,1, 5 ,3,2,2,2,5,1,3.60,74,48,28,11,9,5,8,56,0.017,0.96,0.00,0.42,0.6,15,415
18,J.Musgrove,San Diego Padres,Milwaukee Brewers,0, 6 ,7,3,3,4,3,1,6.29,94,53,31,6,16,9,10,45,-0.051,0.96,-0.03,0.94,0.1,18,415
19,J.Ross,Milwaukee Brewers,San Diego Padres,1, 4.2,9,7,6,2,4,0,4.91,80,56,28,9,18,8,11,22,-0.523,1.44,-0.35,1.59,-4.9,14,415
20,D.Vines,Atlanta Braves,Houston Astros,0, 4.2,4,1,1,3,4,0,1.93,80,46,24,8,14,3,9,53,0.165,0.91,0.11,0.98,1.3,14,415
21,S.Arrighetti,Houston Astros,Atlanta Braves,1, 4 ,4,2,2,2,5,0,11.57,87,57,31,15,11,5,6,49,-0.014,1.13,-0.01,0.77,0.0,12,415
22,B.Brown,Chicago Cubs,Arizona Diamondbacks,0, 6 ,1,1,1,2,4,0,4.41,84,53,27,5,21,3,12,68,0.255,0.98,0.15,0.99,2.1,18,415
