,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,C.Scott,New York Mets,Pittsburgh Pirates,0, 5.2,1,2,2,1,3,1,4.15,77,53,36,8,9,6,9,61,0.048,0.77,0.02,0.63,0.9,17,708
1,M.Keller,Pittsburgh Pirates,New York Mets,1, 8 ,7,2,2,0,6,1,3.40,107,79,43,9,27,12,12,66,0.094,0.87,0.03,0.48,2.0,24,708
2,M.Mikolas,St Louis Cardinals,Washington Nationals,0, 6.1,6,0,0,0,3,0,4.88,93,66,45,5,16,8,14,64,0.345,1.11,0.24,1.26,2.8,19,708
3,M.Parker,Washington Nationals,St. Louis Cardinals,1, 7 ,6,2,1,1,6,1,3.44,91,63,39,10,14,7,14,64,0.059,0.79,0.01,0.34,1.4,21,708
4,G.Williams,Cleveland Guardians,Detroit Tigers,0, 5.1,4,0,0,1,5,0,4.82,89,62,40,9,13,9,6,64,0.276,0.99,0.13,0.80,2.4,16,708
5,K.Montero,Detroit Tigers,Cleveland Guardians,1, 6.1,3,0,0,1,4,0,4.64,73,53,27,7,19,10,6,70,0.351,1.03,0.06,0.30,2.9,19,708
6,R.Feltner,Colorado Rockies,Cincinnati Reds,0, 7 ,4,2,1,3,6,0,5.29,92,54,28,13,13,9,7,66,0.056,0.88,0.00,0.00,1.6,21,708
7,A.Abbott,Cincinnati Reds,Colorado Rockies,1, 7 ,3,0,0,2,8,0,3.06,106,75,44,18,13,5,10,77,0.418,1.02,0.10,0.40,3.6,21,708
8,C.Paddack,Minnesota Twins,Chicago White Sox,0, 5 ,3,2,2,2,3,1,5.18,78,54,34,6,14,7,7,54,0.007,1.11,0.00,1.23,0.4,15,708
9,C.Flexen,Chicago White Sox,Minnesota Twins,1, 6 ,7,2,2,1,4,1,4.95,89,61,41,10,10,8,10,53,0.081,0.95,0.00,0.00,0.9,18,708
10,J.Gray,Texas Rangers,Los Angeles Angels,0, 5 ,5,3,3,1,2,0,4.01,78,53,33,6,14,8,9,46,-0.136,0.87,-0.03,0.35,-0.9,15,708
11,D.Daniel,Los Angeles Angels,Texas Rangers,1, 3.2,8,7,7,0,3,1,5.82,61,43,23,5,15,7,8,20,-0.550,1.06,-0.03,0.10,-5.2,11,708
12,B.Elder,Atlanta Braves,Arizona Diamondbacks,0, 5 ,4,3,3,2,1,0,5.71,76,43,21,7,15,9,9,46,-0.099,1.25,-0.07,1.43,-0.4,15,708
13,Y.Diaz,Arizona Diamondbacks,Atlanta Braves,1, 6 ,4,1,1,1,5,1,1.50,83,53,29,9,15,7,10,64,0.194,1.00,0.11,0.93,2.0,18,708
