,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,J.Ross,Milwaukee Brewers,Chicago Cubs,0, 6 ,6,1,1,0,4,1,4.65,86,56,31,14,11,8,11,60,0.183,1.08,0.15,1.50,2.3,18,503
1,H.Wesneski,Chicago Cubs,Milwaukee Brewers,1, 6.1,3,0,0,2,8,0,0.54,90,54,29,8,17,6,8,73,0.413,0.97,0.33,1.28,3.5,19,503
2,C.Irvin,Baltimore Orioles,Cincinnati Reds,0, 6.1,2,0,0,0,4,0,2.86,72,50,28,6,16,11,6,73,0.352,0.90,0.25,1.06,3.1,19,503
3,H.Greene,Cincinnati Reds,Baltimore Orioles,1, 5.2,5,0,0,4,5,0,3.12,109,71,44,13,14,3,13,60,0.303,1.33,0.17,1.27,2.8,17,503
4,J.Hicks,San Francisco Giants,Philadelphia Phillies,0, 4 ,4,4,2,4,3,0,1.89,88,47,28,4,15,8,7,41,-0.257,1.31,-0.13,1.11,-1.9,12,503
5,A.Nola,Philadelphia Phillies,San Francisco Giants,1, 4 ,4,2,2,4,4,0,3.32,89,57,34,5,18,3,8,46,-0.006,1.18,-0.01,1.40,0.1,12,503
6,C.Quantrill,Colorado Rockies,Pittsburgh Pirates,0, 7.2,3,0,0,0,9,0,4.31,99,66,32,10,24,9,7,82,0.432,0.89,0.05,0.17,4.0,23,503
7,M.Perez,Pittsburgh Pirates,Colorado Rockies,1, 5.1,8,3,3,0,4,1,3.15,88,61,34,8,19,6,14,44,-0.031,1.11,-0.01,0.79,0.2,16,503
8,Y.Kikuchi,Toronto Blue Jays,Washington Nationals,0, 6 ,6,1,1,1,7,0,2.72,100,64,30,11,23,9,7,62,0.264,1.07,0.12,0.81,2.1,18,503
9,P.Corbin,Washington Nationals,Toronto Blue Jays,1, 6 ,6,3,3,2,3,0,6.45,92,61,37,5,19,9,12,49,-0.053,0.82,-0.03,0.69,0.1,18,503
10,J.Quintana,New York Mets,Tampa Bay Rays,0, 2.2,10,8,8,1,2,0,5.20,65,42,29,7,6,9,7,7,-0.578,1.10,-0.30,0.95,-6.7,8,503
11,A.Civale,Tampa Bay Rays,New York Mets,1, 4.2,6,7,7,1,5,1,6.14,77,52,25,11,16,2,13,28,-0.229,0.66,-0.09,0.42,-3.8,14,503
12,R.Olson,Detroit Tigers,New York Yankees,0, 5 ,2,0,0,2,5,0,2.70,88,56,29,7,20,8,3,66,0.285,0.87,0.19,0.99,2.6,15,503
13,M.Stroman,New York Yankees,Detroit Tigers,1, 5.1,3,1,1,5,3,0,3.41,90,53,32,3,18,8,7,56,0.026,1.24,0.02,1.50,0.5,16,503
