,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,S.Woods,Minnesota Twins,Detroit Tigers,0, 6 ,2,1,1,1,5,0,1.50,80,53,34,6,13,5,10,68,0.255,1.17,0.14,1.05,2.1,18,413
1,M.Manning,Detroit Tigers,Minnesota Twins,1, 6.2,5,4,4,2,7,2,2.92,92,68,38,12,18,8,10,53,-0.121,0.87,-0.08,0.99,-0.5,20,413
2,C.Schmidt,New York Yankees,Cleveland Guardians,0, 5 ,3,2,1,5,7,0,3.68,85,50,23,12,15,5,3,57,0.177,1.19,0.13,1.41,1.5,15,413
3,C.Carrasco,Cleveland Guardians,New York Yankees,1, 4.2,5,1,1,5,2,0,3.55,88,52,29,6,17,7,7,47,0.113,1.20,0.08,1.37,1.2,14,413
4,J.Ryan,Minnesota Twins,Detroit Tigers,0, 6 ,6,3,1,1,12,1,2.60,96,70,35,17,18,5,8,63,-0.064,0.88,-0.03,0.76,0.1,18,413
5,K.Maeda,Detroit Tigers,Minnesota Twins,1, 6 ,5,2,1,0,5,0,6.00,87,58,38,5,15,6,12,61,0.126,1.13,0.09,1.32,1.1,18,413
6,A.Marsh,Kansas City Royals,New York Mets,0, 5 ,5,4,4,1,2,1,4.32,90,60,37,7,16,10,8,42,-0.190,0.91,-0.11,0.92,-1.4,15,413
7,S.Manaea,New York Mets,Kansas City Royals,1, 3.2,9,8,6,3,4,1,4.30,89,53,33,12,8,5,12,16,-0.557,1.31,-0.29,1.13,-5.2,11,413
8,N.Lodolo,Cincinnati Reds,Chicago White Sox,0, 5.2,1,0,0,1,10,0,0.00,91,62,24,16,22,3,5,76,0.187,0.54,0.10,0.47,2.9,17,413
9,G.Crochet,Chicago White Sox,Cincinnati Reds,1, 4.2,4,5,5,3,10,0,3.57,92,55,25,15,15,2,5,43,-0.285,0.87,-0.07,0.38,-2.6,14,413
10,D.Hudson,Colorado Rockies,Toronto Blue Jays,0, 6 ,5,5,5,3,5,1,4.15,102,58,30,7,21,10,8,44,-0.258,0.69,-0.10,0.45,-2.0,18,413
11,Y.Rodriguez,Toronto Blue Jays,Colorado Rockies,1, 3.2,4,1,1,2,6,1,2.45,68,44,22,9,13,3,5,53,0.067,0.77,0.03,0.61,0.6,11,413
12,D.Hall,Milwaukee Brewers,Baltimore Orioles,0, 3.1,8,5,5,1,4,3,7.11,75,47,25,8,14,3,10,27,-0.362,0.97,-0.23,1.04,-3.6,10,413
13,D.Kremer,Baltimore Orioles,Milwaukee Brewers,1, 4 ,10,8,6,1,3,2,4.96,85,55,35,3,17,8,12,16,-0.652,1.21,-0.38,1.16,-6.0,12,413
