,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,J.Gray,Texas Rangers,Detroit Tigers,0, 6 ,3,2,1,3,7,0,3.44,97,62,32,16,14,5,9,64,0.057,1.13,0.03,1.13,1.1,18,416
1,C.Mize,Detroit Tigers,Texas Rangers,1, 6 ,5,2,2,0,6,0,4.11,95,60,34,7,19,10,7,60,0.057,1.12,0.03,1.14,1.1,18,416
2,C.Paddack,Minnesota Twins,Baltimore Orioles,0, 5.1,12,9,9,1,2,2,8.36,89,58,38,6,14,9,17,9,-0.341,0.53,-0.17,0.44,-6.0,16,416
3,G.Rodriguez,Baltimore Orioles,Minnesota Twins,1, 6 ,4,2,2,3,6,0,2.63,87,56,30,12,14,5,9,59,0.149,0.47,0.10,0.51,0.9,18,416
4,J.Hicks,San Francisco Giants,Miami Marlins,0, 5 ,3,2,2,3,5,0,1.57,86,43,21,6,16,8,5,55,0.049,1.45,0.02,1.16,0.7,15,416
5,R.Weathers,Miami Marlins,San Francisco Giants,1, 6 ,5,2,2,1,10,1,2.70,90,62,24,18,20,2,11,63,0.126,0.92,0.03,0.36,1.2,18,416
6,A.Gomber,Colorado Rockies,Philadelphia Phillies,0, 5.1,6,3,3,0,4,1,4.95,89,61,36,10,15,10,7,48,-0.081,0.58,-0.03,0.31,-0.6,16,416
7,R.Suarez,Philadelphia Phillies,Colorado Rockies,1, 9 ,7,0,0,1,8,0,1.73,112,79,44,17,18,14,9,80,0.436,0.83,0.26,0.81,4.7,27,416
8,J.Soriano,Los Angeles Angels,Tampa Bay Rays,0, 5 ,1,1,1,5,6,0,4.80,90,48,20,9,19,6,3,62,0.187,1.16,0.11,1.18,1.5,15,416
9,A.Civale,Tampa Bay Rays,Los Angeles Angels,1, 6 ,5,3,3,0,8,2,2.74,101,65,37,13,15,3,12,58,-0.059,0.72,-0.03,0.68,0.0,18,416
10,C.Rodon,New York Yankees,Toronto Blue Jays,0, 4 ,5,3,3,4,5,0,3.66,101,62,39,10,13,3,9,41,-0.156,1.54,-0.12,1.93,-1.0,12,416
11,Y.Kikuchi,Toronto Blue Jays,New York Yankees,1, 6 ,4,1,1,1,9,0,2.08,94,62,32,13,17,4,9,68,0.224,1.10,0.14,1.17,2.0,18,416
12,T.Bibee,Cleveland Guardians,Boston Red Sox,0, 5 ,5,1,1,2,3,1,4.82,92,60,34,10,16,5,11,54,0.158,0.82,0.11,0.97,1.7,15,416
13,G.Whitlock,Boston Red Sox,Cleveland Guardians,1, 4 ,3,2,2,1,1,0,1.96,54,36,22,3,11,6,8,48,-0.018,0.76,-0.01,0.74,0.2,12,416
14,J.Jones,Pittsburgh Pirates,New York Mets,0, 5 ,1,0,0,0,7,0,3.13,59,50,26,14,10,5,4,72,0.292,0.90,0.20,1.01,2.6,15,416
15,J.Quintana,New York Mets,Pittsburgh Pirates,1, 5 ,4,1,1,3,4,0,3.05,93,53,31,7,15,6,8,56,0.132,1.19,0.08,1.14,1.6,15,416
16,D.Cease,San Diego Padres,Milwaukee Brewers,0, 6 ,2,1,1,5,7,0,1.99,110,64,27,12,25,5,7,66,0.236,0.95,0.15,1.00,2.1,18,416
17,W.Miley,Milwaukee Brewers,San Diego Padres,1, 3 ,4,4,3,2,2,1,5.14,66,42,30,1,11,8,4,37,-0.241,0.89,-0.16,0.97,-2.4,9,416
18,R.Lopez,Atlanta Braves,Houston Astros,0, 6 ,4,0,0,1,7,0,0.50,94,61,32,13,16,5,10,70,0.393,1.14,0.27,1.30,3.1,18,416
19,H.Brown,Houston Astros,Atlanta Braves,1, 6 ,5,2,2,3,3,1,10.54,88,48,25,11,12,10,7,54,0.041,0.91,0.01,0.56,0.2,18,416
20,K.Hendricks,Chicago Cubs,Arizona Diamondbacks,0, 4.1,5,7,7,3,3,2,12.71,78,48,30,8,10,5,10,25,-0.384,1.07,-0.25,1.15,-3.0,13,416
21,T.Henry,Arizona Diamondbacks,Chicago Cubs,1, 4.1,9,5,5,1,3,0,6.87,74,48,33,5,10,8,9,27,-0.430,1.23,-0.24,1.15,-3.3,13,416
22,L.Lynn,St Louis Cardinals,Oakland Athletics,0, 7 ,5,2,1,1,1,1,2.18,101,65,41,8,16,12,13,61,0.175,1.03,0.09,0.85,1.3,21,416
23,J.Sears,Oakland Athletics,St. Louis Cardinals,1, 5 ,2,1,1,3,2,0,4.35,82,51,29,5,16,6,9,58,0.154,1.22,0.07,0.94,1.3,15,416
24,H.Greene,Cincinnati Reds,Seattle Mariners,0, 4 ,4,1,1,3,8,0,4.35,98,60,32,12,16,3,4,55,0.067,1.16,0.04,1.08,0.9,12,416
25,L.Gilbert,Seattle Mariners,Cincinnati Reds,1, 6.2,3,1,1,1,6,0,2.33,90,60,34,7,19,9,7,69,0.248,1.13,0.11,0.86,2.2,20,416
26,P.Corbin,Washington Nationals,Los Angeles Dodgers,0, 6.1,9,5,5,4,5,1,8.06,96,60,39,9,12,8,13,36,-0.155,0.87,-0.08,0.79,-1.4,19,416
27,K.Hurt,Los Angeles Dodgers,Washington Nationals,1, 2 ,3,0,0,0,0,0,1.35,24,17,14,1,2,2,6,50,0.103,1.21,0.07,1.34,1.1,6,416
