,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
0,P.Skenes,Pittsburgh Pirates,Chicago Cubs,0, 6 ,0,0,0,1,11,0,2.70,100,67,34,20,13,6,1,82,0.208,0.43,0.09,0.32,3.3,18,517
1,K.Hendricks,Chicago Cubs,Pittsburgh Pirates,1, 4.2,11,8,7,0,4,1,10.57,89,64,33,11,20,12,9,16,-0.291,0.69,-0.21,0.85,-5.5,14,517
2,J.Irvin,Washington Nationals,Philadelphia Phillies,0, 5 ,5,4,4,1,2,0,3.91,93,57,33,9,15,10,8,42,-0.204,0.82,-0.10,0.69,-1.4,15,517
3,Z.Wheeler,Philadelphia Phillies,Washington Nationals,1, 7.1,3,2,2,3,6,0,2.52,104,68,40,16,12,4,14,67,0.251,0.87,0.17,0.99,1.9,22,517
4,B.Miller,Seattle Mariners,Baltimore Orioles,0, 5.1,6,5,4,1,1,1,3.08,86,59,40,6,13,10,12,38,-0.337,0.56,-0.23,0.63,-2.6,16,517
5,J.Means,Baltimore Orioles,Seattle Mariners,1, 6 ,6,2,2,0,4,1,3.06,95,60,30,11,19,7,13,56,0.079,0.70,0.06,0.86,0.9,18,517
6,M.Clevinger,Chicago White Sox,New York Yankees,0, 4.2,5,3,3,2,5,1,5.56,78,47,25,8,14,3,11,45,-0.137,0.81,-0.01,0.10,-0.8,14,517
7,N.Cortes,New York Yankees,Chicago White Sox,1, 7 ,5,1,0,1,6,0,3.56,93,63,37,13,13,5,15,70,0.285,1.22,0.19,1.39,2.6,21,517
8,T.Alexander,Tampa Bay Rays,Toronto Blue Jays,0, 7.1,3,3,3,0,4,1,5.17,105,74,48,5,21,7,14,64,0.240,0.70,0.13,0.61,1.5,22,517
9,C.Bassitt,Toronto Blue Jays,Tampa Bay Rays,1, 5.2,5,3,3,3,5,1,5.03,103,65,43,5,17,9,7,49,-0.065,1.03,-0.02,0.65,-0.1,17,517
10,S.Woods,Minnesota Twins,Cleveland Guardians,0, 5.1,4,1,1,0,2,0,2.97,80,57,40,6,11,10,8,58,0.212,1.17,0.17,1.54,2.0,16,517
