Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
J.Gray u5.5 Ks,Markus_Markets,Texas Rangers,J.Gray,Oakland Athletics,1.0,0.7222222222222222,1,1.0,1,1.0,1,-150,1.0,1.6666666666666663,0.6666666666666665
J.Gray u5.5 Ks,PropBetGuy,Texas Rangers,J.Gray,Oakland Athletics,1.0,0.7222222222222222,1,1.0,1,1.0,1,-150,1.5,2.5,1.0
M.Stroman u3.5 Ks,sirlockselot_,New York Yankees,M.Stroman,St Louis Cardinals,1.0,0.48,0,0.6,1,0.5,0,120,2.0,4.4,2.4000000000000004
A.Oller u3.5 strikeouts,Rotowire,Miami Marlins,A.Oller,San Francisco Giants,0.0,0.5,0,0.5,0,0.5,0,100,0.75,1.5,0.75
