,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
2,X.Bogaerts o1.5 Total Bases,cowhitchurch,-115,0.58,X.Bogaerts,1.0843478260869563,0.5043478260869564,San Diego Padres,Colorado Rockies,0.0
