,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,L.Castillo o7.5 ks,Chris Landers,-105,1.0,1.9523809523809523,0.9523809523809524,L.Castillo,Seattle Mariners,Oakland Athletics,0.0
7,C.Sanchez o3.5 Ks,JoeDellera,-110,0.6,1.1454545454545455,0.5454545454545455,C.Sanchez,Philadelphia Phillies,Atlanta Braves,0.0
8,C.Sanchez o3.5 Ks,GarageGuyChase,-110,1.5,2.863636363636364,1.3636363636363638,C.Sanchez,Philadelphia Phillies,Atlanta Braves,0.0
