,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,J.Luzardo o4.5 Hits Allowed,PropBetGuy,-125,1.25,2.25,1.0,J.Luzardo,Miami Marlins,Tampa Bay Rays,1.0
