Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
E.Wagaman o0.5 hits+runs+rbi,Rotowire,Los Angeles Angels,E.Wagaman,Houston Astros,0.0,0.5454545454545454,1,0.6,1,0.6,1,100,0.75,1.5,0.75
G.Sheets o0.5 hits+runs+rbi,Rotowire,Chicago White Sox,G.Sheets,San Diego Padres,0.0,0.5703703703703704,1,0.6,1,0.5,0,100,0.75,1.5,0.75
S.Marte o0.5 hits+runs+rbi,Rotowire,New York Mets,S.Marte,Philadelphia Phillies,1.0,0.7325581395348837,1,1.0,1,0.9,1,100,0.75,1.5,0.75
P.Alonso o0.5 hits+runs+rbi,Rotowire,New York Mets,P.Alonso,Philadelphia Phillies,1.0,0.6967741935483871,1,0.8,1,0.9,1,100,0.75,1.5,0.75
