,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Gore u17.5 Outs,PropBetGuy,-103,1.03,M.Gore,2.03,1.0000000000000002,Washington Nationals,Los Angeles Angels,1.0,0.782608695652174,1,1.0,1,0.9,1
1,J.Paxton u16.5 outs,Rotowire Prizepicks,100,1.5,J.Paxton,3.0,1.5,Boston Red Sox,Houston Astros,1.0,0.5,0,0.5,0,0.5,0
