,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
23,L.Lynn o2.5 Earned Runs,PropBetGuy,115,1.0,L.Lynn,2.15,1.15,Chicago White Sox,Cleveland Guardians,1.0
34,C.Kershaw u1.5 earned runs,Chris Landers,-110,1.0,C.Kershaw,1.9090909090909087,0.9090909090909088,Los Angeles Dodgers,Minnesota Twins,1.0
