,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv
10,C.Javier u7.5 Ks,SBK5065,-126,0.5,C.Javier,0.8968253968253967,0.3968253968253967,Houston Astros,Chicago Cubs,1.0
11,C.Javier u7.5 Ks,The_Oddsmaker,-126,1.02,C.Javier,1.829523809523809,0.8095238095238091,Houston Astros,Chicago Cubs,1.0
22,L.Lynn u6.5 Ks,The_Oddsmaker,-144,1.44,L.Lynn,2.44,1.0,Chicago White Sox,Cleveland Guardians,1.0
19,D.Kremer o4.5 Ks,NicholaskMartin,100,0.5,D.Kremer,1.0,0.5,Baltimore Orioles,Los Angeles Angels,1.0
26,J.Gray o4.5 Ks,The_Oddsmaker,-130,1.0,J.Gray,1.7692307692307692,0.7692307692307692,Washington Nationals,Miami Marlins,0.0
