,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Turner o0.5 RBI,Thespinzone,190,0.1,0.29,0.1899999999999999,J.Turner,Boston Red Sox,Atlanta Braves,1.0,0.4270833333333333,0,0.4,0,0.5,0
1,F.Fermin o0.5 RBI,Thespinzone,190,0.1,0.29,0.1899999999999999,F.Fermin,Kansas City Royals,Cleveland Guardians,0.0,0.4,0,0.6,1,0.5,0
