,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,N.Arenado o0.5 RBI,Thespinzone,165,0.1,0.265,0.165,N.Arenado,St. Louis Cardinals,Chicago Cubs,0.0,0.4285714285714285,0,0.8,1,0.7,1
1,N.Hoerner o0.5 RBI,Thespinzone,230,0.08,0.264,0.184,N.Hoerner,Chicago Cubs,St. Louis Cardinals,1.0,0.3563218390804598,0,0.8,1,0.6,1
2,K.Carpenter o0.5 RBI,Thespinzone,140,0.1,0.24,0.1399999999999999,K.Carpenter,Detroit Tigers,Kansas City Royals,0.0,0.3018867924528302,0,0.6,1,0.6,1
