Unnamed: 0,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
5,Y.Diaz o0.5 Runs Scored,Thespinzone,-105,0.15,0.2928571428571428,0.1428571428571428,Y.Diaz,Tampa Bay Rays,Baltimore Orioles,1.0,,,,,,
10,C.Bellinger o0.5 Runs Scored,Thespinzone,145,0.1,0.245,0.145,C.Bellinger,Chicago Cubs,St. Louis Cardinals,1.0,,,,,,
20,E.Julien o0.5 Runs Scored,Thespinzone,125,0.15,0.3374999999999999,0.1874999999999999,E.Julien,Minnesota Twins,Seattle Mariners,0.0,,,,,,
15,A.Slater o0.5 Runs Scored,Thespinzone,105,0.15,0.3074999999999999,0.1574999999999999,A.Slater,San Francisco Giants,Cincinnati Reds,0.0,,,,,,
27,T.Anderson o0.5 Runs Scored,Thespinzone,120,0.12,0.264,0.144,T.Anderson,Chicago White Sox,New York Mets,0.0,,,,,,
29,C.Carroll o0.5 Runs Scored,Thespinzone,115,0.17,0.3655,0.1954999999999999,C.Carroll,Arizona Diamondbacks,Atlanta Braves,0.0,,,,,,
8,A.Abbott o5.5 Ks,PropBetGuy,-118,1.0,1.847457627118644,0.847457627118644,A.Abbott,Cincinnati Reds,San Francisco Giants,1.0,0.625,1.0,0.8,1.0,0.625,1.0
1,R.Arozarena o0.5 RBI,Thespinzone,145,0.1,0.245,0.145,R.Arozarena,Tampa Bay Rays,Baltimore Orioles,1.0,0.3723404255319149,0.0,0.6,1.0,0.3,0.0
3,N.Arenado o0.5 RBI,Thespinzone,165,0.1,0.265,0.165,N.Arenado,St. Louis Cardinals,Chicago Cubs,0.0,0.4285714285714285,0.0,0.8,1.0,0.7,1.0
4,N.Hoerner o0.5 RBI,Thespinzone,230,0.08,0.264,0.184,N.Hoerner,Chicago Cubs,St. Louis Cardinals,1.0,0.3563218390804598,0.0,0.8,1.0,0.6,1.0
5,N.Castellanos o0.5 RBI,Thespinzone,170,0.1,0.27,0.17,N.Castellanos,Philadelphia Phillies,Milwaukee Brewers,1.0,0.3763440860215054,0.0,0.4,0.0,0.2,0.0
13,K.Carpenter o0.5 RBI,Thespinzone,140,0.1,0.24,0.1399999999999999,K.Carpenter,Detroit Tigers,Kansas City Royals,0.0,0.3018867924528302,0.0,0.6,1.0,0.6,1.0
8,N.Arenado o0.5 RBI,Thespinzone,165,0.1,0.265,0.165,N.Arenado,St. Louis Cardinals,Chicago Cubs,0.0,,,,,,
9,N.Hoerner o0.5 RBI,Thespinzone,230,0.08,0.264,0.184,N.Hoerner,Chicago Cubs,St. Louis Cardinals,1.0,,,,,,
25,F.Alvarez o0.5 RBI,Thespinzone,175,0.1,0.275,0.175,F.Alvarez,New York Mets,Chicago White Sox,1.0,,,,,,
32,K.Carpenter o0.5 RBI,Thespinzone,140,0.1,0.24,0.1399999999999999,K.Carpenter,Detroit Tigers,Kansas City Royals,0.0,,,,,,
1,T.Glasnow o7.5 strikeouts,Teddy Ricketson,-155,1.0,1.6451612903225803,0.6451612903225805,T.Glasnow,Tampa Bay Rays,Baltimore Orioles,1.0,,,,,,
11,C.Burnes u6.5 Ks,Thespinzone,100,0.1,0.2,0.1,C.Burnes,Milwaukee Brewers,Philadelphia Phillies,0.0,,,,,,
14,T.Walker o4.5 Ks,PropBetGuy,-119,1.0,1.8403361344537816,0.8403361344537816,T.Walker,Philadelphia Phillies,Milwaukee Brewers,1.0,,,,,,
17,A.Abbott o5.5 Ks,PropBetGuy,-118,1.0,1.847457627118644,0.847457627118644,A.Abbott,Cincinnati Reds,San Francisco Giants,1.0,,,,,,
22,G.Kirby u6.5 Ks,The_Oddsmaker,100,1.0,2.0,1.0,G.Kirby,Seattle Mariners,Minnesota Twins,1.0,,,,,,
2,T.Glasnow u8.0 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909092,0.9090909090909092,T.Glasnow,Tampa Bay Rays,Baltimore Orioles,1.0,,,,,,
21,P.Lopez u8.5 Ks,The_Oddsmaker,-154,1.0,1.6493506493506491,0.6493506493506493,P.Lopez,Minnesota Twins,Seattle Mariners,0.0,,,,,,
30,B.Snell u6.5 Ks,cowhitchurch,-118,0.5,0.923728813559322,0.423728813559322,B.Snell,San Diego Padres,Toronto Blue Jays,0.0,,,,,,
31,B.Snell u6.5 Ks,The_Oddsmaker,-118,1.0,1.847457627118644,0.847457627118644,B.Snell,San Diego Padres,Toronto Blue Jays,0.0,,,,,,
