,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,B.Harper o1.5 total bases,Chris Landers,-105,1.0,1.9523809523809523,0.9523809523809524,B.Harper,Philadelphia Phillies,St. Louis Cardinals,0.0,,,,,,
2,C.Bellinger o1.5 Total Bases,charliedisturco,110,0.5,1.05,0.55,C.Bellinger,Chicago Cubs,Arizona Diamondbacks,0.0,,,,,,
3,C.Walker o1.5 Total Bases,charliedisturco,125,0.5,1.125,0.625,C.Walker,Arizona Diamondbacks,Chicago Cubs,1.0,,,,,,
