,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,M.King u4.5 Ks,SBK5065,-136,0.68,1.1800000000000002,0.5000000000000001,M.King,New York Yankees,Milwaukee Brewers,1.0
