,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,Z.Thompson o4.5 Hits Allowed,SBK5065,-125,0.63,1.134,0.5040000000000001,Z.Thompson,St. Louis Cardinals,Cincinnati Reds,0.0
