Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
8,M.Moniak u1.5 total bases,Rotowire,100,0.75,M.Moniak,1.5,0.75,Los Angeles Angels,Philadelphia Phillies,1.0,0.9090909090909092,1,1.0,1,0.9,1
9,R.Noda u1.5 total bases,Rotowire,100,0.75,R.Noda,1.5,0.75,Oakland Athletics,Pittsburgh Pirates,1.0,0.9285714285714286,1,1.0,1,0.9,1
1,P.Alonso o0.5 Total Bases,charliedisturco,-140,0.7,P.Alonso,1.2,0.5,New York Mets,Chicago Cubs,1.0,0.5357142857142857,1,0.4,0,0.6,1
3,V.Guerrero o1.5 Total Bases,NicholaskMartin,140,0.5,V.Guerrero,1.2,0.7,Toronto Blue Jays,Kansas City Royals,1.0,0.0,0,0.0,0,0.0,0
1,M.Soroka o2.5 BB,cowhitchurch,-106,0.53,M.Soroka,1.03,0.5,Chicago White Sox,Minnesota Twins,1.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1
5,C.Ragans o5.5 Ks,cowhitchurch,104,0.5,C.Ragans,1.02,0.52,Kansas City Royals,Toronto Blue Jays,0.0,0.5,0,0.4,0,0.5,0
6,A.Wood o4.5 Ks,_Collin1,-105,0.53,A.Wood,1.0347619047619048,0.5047619047619047,Oakland Athletics,Pittsburgh Pirates,1.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0
7,M.Soroka o4.5 Ks,_Collin1,105,0.5,M.Soroka,1.025,0.5249999999999999,Chicago White Sox,Minnesota Twins,1.0,0.0,0,0.0,0,0.0,0
9,L.Castillo u6.5 Ks,_Collin1,100,0.5,L.Castillo,1.0,0.5,Seattle Mariners,Atlanta Braves,1.0,0.5,0,0.4,0,0.5,0
10,T.Alexander o4.5 Ks,cowhitchurch,126,0.5,T.Alexander,1.13,0.6299999999999999,Tampa Bay Rays,Milwaukee Brewers,0.0,0.0,0,0.0,0,0.0,0
11,T.Alexander o3.5 Ks,cowhitchurch,-165,1.65,T.Alexander,2.65,1.0,Tampa Bay Rays,Milwaukee Brewers,0.0,1.0,1,1.0,1,1.0,1
13,Y.Darvish o4.5 Ks,_Collin1,-160,0.8,Y.Darvish,1.3,0.5,San Diego Padres,Cincinnati Reds,1.0,0.5,0,0.5,0,0.5,0
15,K.Gibson o4.5 Ks,Thespinzone,-104,0.25,K.Gibson,0.4903846153846154,0.2403846153846154,St Louis Cardinals,Detroit Tigers,0.0,0.4,0,0.4,0,0.4,0
4,C.Ragans u5.5 Ks,_Collin1,-115,0.58,C.Ragans,1.0843478260869563,0.5043478260869564,Kansas City Royals,Toronto Blue Jays,0.0,0.5,0,0.6,1,0.5,0
16,C.Ragans u5.5 ks,Jason Radowitz,-140,1.0,C.Ragans,1.7142857142857144,0.7142857142857144,Kansas City Royals,Toronto Blue Jays,0.0,0.5,0,0.6,1,0.5,0
